Name_CH,Name_ML,Name_EN,Location,Longitude,Latitude,Region,Category,PageNumber,,
吉打竹城明新校友会,Persatuan Bekas Murid Sekolah Min Sin Kota Sarang Semut Alor Star,,"SRJK(C) Min Sin Kota Sarang Semut, 06800 Alor Star, Kedah.",100.4021258,5.973825,Kedah,文教,49,,
吉打十字港益民校友会,Persatuan Murid-Murid Tua Yih Min,,"295, Taman Orkid Simpang Empat, 06650 Alor Star, Kedah.",100.378418,6.032684,Kedah,文教,49,,
吉打华校董联会,Persatuan Lembaga-Lembaga Pengurus Sekolah Cina Keday,"United Chinese School Comm, Associtaion of Kedah","D/A Sekolah Menengah Persendirian Sin Min No 1, Jalan Alor Mengkudu, 05400 Alor Setar, Johor.",100.3918634,6.0895976,Kedah,文教,49,,
吉玻種灵校友会,"Persatuan Alumni ChungLing, Kedah/Perlis",,"7-A, Lorong Lintang, 05200 Alor Star, Kedah.",100.3736284,6.1197605,Kedah,文教,49,,
吉打波各先那同育校友会,Persatuan Murid-AAurid Tua SRJK (C) Tong Yuh PokokSena Kedah,,"181A, Lorong 4 Kiri, 06400 Pokok Sena, Kedah.",100.6872457,6.1511113,Kedah,文教,49,,
加拉岸幵明校友会,Persatuan Bekas Murid-Murid SekKhai Min Karangan Kedah,,"40, Pekan Karangan, 09700 Karangan, Kedah.",100.6715287,5.4040874,Kedah,文教,50,,
尚正校友会,Persatuan Murid-Murid Tua Sekolah Shang Ching Pandang Serai Kedah,,"LC 36 Jalan Lunas, Padang Serai, Kedah.",100.554122,5.511538,Kedah,文教,50,,
新光校友会,Persatuan Murid-Murid Tua Sin Kwang Sungai Petani Kedah,,"118, Lorong 1/9, Taman Sri Wang, 08000 Sungai Petani, Kedah.",100.499183,5.618637,Kedah,文教,50,,
双溪大年二条石明德学校校友会,Persatuan Murid-Murid Tua Min Terk,,"930-B, Batu Dua, Jalan Kuala Ketil, 08000 Sungai Petani, Kedah.",100.521106,5.6317433,Kedah,文教,50,,
双溪大年新民校友会,Persatuan Murid Tua Sin Min Sungai Petani Kedah,,"10 Jalan Merbok Sungai Petani, Kedah.",100.4853948,5.6404,Kedah,文教,50,,
移风剧社,Persatuan Drama Yee Fong Sungai Petani Kedah,,"33, Jalan Dewa, 08000 Sungai Petani, Kedah.",100.4878118,5.6407147,Kedah,文教,50,,
亚罗士打平民校友会,Persatuan Murid-Murid Tua Peng Min,,"Sekolah RJK (C) Peng Min Bee Bee Park, 05400 Alor Setar, Kedah.",100.3655428,6.0950874,Kedah,文教,50,,
亚罗士打新民校友会,Persatuan Murid-Murid Tua Sin Min,,"C/O Weng Yick Brothers Furniture . 55Q, Jalan Telok Wanjah, 05200 Alor Setar, Kedah.",100.3646608,6.1173526,Kedah,文教,50,,
亚罗士打吉华校友会,Persatuan Murid-Murid Tua Keat Hwa,,"1785, Jalan Telok Wanjah, 05200 Alor Star, Kedah.",100.3783886,6.1220088,Kedah,文教,50,,
亚罗士打启智校友会,Persatuan Bekas Pelajar SRJK (C) Kee Chee,,"Batu 2, Jalan Langgar, 05460 Alor Setar, Kedah.",100.3868661,6.1293714,Kedah,文教,50,,
亚罗士打滂滂校友会,"Persatuan Bekas Pelajar SJK (C) Pumpong
Sekolah Jenis Kebangsaan (C) Pumpong",,"Jalan Bakar Bata, 05250 Alor Star, Kedah.",100.3703394,6.137731,Kedah,文教,50,,
日得拉中华校友会,Persatuan Murid-Murid Tua SRJK (C) Chung Hwa Jitra Kedah,,"26, Taman Jitra, Kedah.",100.4257769,6.2598848,Kedah,文教,50,,
西岭学校校友会,"Persatuan Bekas Murid Sekolah Cina Serdang, Kedah",,"85, Jalan Pecah Batu, 09800 Serdang, Kedah.",100.5663381,5.3955827,Kedah,文教,51,,
二条石三山国王善信会,"Pertubuhan Penganut-Penganut San Shan Guo Wang, Batu 2, Sungai Petani",,"721, Batu Dua, 08000 Sungai Petani Kedah.",100.5162322,5.629309,Kedah,宗教,51,,
法主公神庙,Pertubuhan Penganut Huat Szu Kong Sungai Petani Keda,,"2210, Lorong Mak Yong 1, Taman Ria Jya, 08000 Sungai Petani, Kedah.",100.5130143,5.6472535,Kedah,宗教,51,,
吉打莪仑德教会紫津阁,,Chee Chin Kok Moral Uplifting Society,"33-A, Jalan Jeniang, 08300 Gurun, Kedah.",100.5274773,5.8171971,Kedah,宗教,51,,
峨占必力佛教会,Persatuan Ugama Buddha Guar Chempedak Guruk Kedah,,"1 Taman Sri Wangsa, Gua Chempedak, Gurun, Kedah.",100.4608421,5.8511967,Kedah,宗教,51,,
吉打德教会济阳阁,,Chee Yang Kor Moral Uplifting Society Kedah,"2035, Tongkang Yard, Off Jalan Kota Tanah, 05050 Alor Setar, Kedah.",100.3543595,6.1166699,Kedah,宗教,51,,
吉打斗母宫九皇大帝庙,Persatuan Penganut Tow Boo Keong Kiu Ong Tai Tay Kedah,,"Lot 1124 Jalan Bangsa, Seberang Jalan Putra, 05150 Alor Setar, Kedah.",100.354874,6.117715,Kedah,宗教,51,,
吉打佛学院,Persatuan Buddhist Kedah,Kedah Buddhist Association,"1961-A, Jalan Telok Wanjah, 05200 Alor Star, Kedah.",100.3783886,6.1220088,Kedah,宗教,51,,
华玲育智校友会,Persatuan Bekas Pelajar Sekolah Yeok Chee Baling Kedah,,"W(LBB-36), Jalan Shariff, 09000 Baling, Kedah.",100.3823483,6.1259431,Kedah,文教,51,,
华玲德教会紫华阁,Persatuan Pendidikan Akhlak Chee Wah Kor Baling Kedah,,"33-A, Jalan Shariff, 09100 Baling, Kedah.",100.3823483,6.1259431,Kedah,宗教,51,,
波各先那佛教会,Persatuan Buddhist Pokok Sena,Pokok Sena Buddhist Association,"139-A, Lorong 6, Kampung Baru, 06400 Pokok Sena, Kedah.",100.5080062,6.166289,Kedah,宗教,51,,
吉南司南马德教会振成阁,Persatuan Amal Chin Shen Khor,,"77, Jalan Raya, 09810 Selama, Kedah.",101.2898938,4.1796236,Kedah,宗教,52,,
吉南三巴央广福宫,"Jawatankuasa Pengurusan Tokong Kwong Hock Keong, junjong","The Committee Of Management Of Kwong Hock Keong, Junjong","139, Pekan Junjong, 09000 Kulim, Kedah.",100.534158,5.2985354,Kedah,宗教,52,,
吉南德教会紫翰阁,,Chee Han Kor Moral Uplifting Society South Kedah,"358, Kelang Sago, 09000 Kulim, Kedah.",100.5513328,5.3736086,Kedah,宗教,52,,
吉南巴东色海德教会紫天阁,,Chee Thean Hkor Moral Uplifting Society,"Jalan Baling, 09400 Padang Serai, Kedah.",100.5651849,5.510874,Kedah,宗教,52,,
吉打双溪大年甘边园斗母宫理事会,"Pertubuhan Penganut Agama Buddha Dou Mu Gong Jiu Hwang Da Ti. Kampung Kean Peng. Sg Petani, Kedah",,"516, Kampung Kean Peng, Pekan Lama, 08000 Sungai Petani, Kedah.",100.4906033,5.6395609,Kedah,宗教,52,,
吉打华玲德教会紫华阁,Persatuan Pendidikan Akhlak Chee Wan Kor,,"33-A, Jalan Shariff, 90100 Baling, Kedah.",100.9168139,5.675547,Kedah,宗教,52,,
吉打广福宫,Kong Hock Keong,,"233-Pengkalan Kundor, 05400 Alor Star, Kedah.",100.3544711,6.0744856,Kedah,宗教,52,,
吉打亚罗士打蔗芭青山佬祖古庙,Persatuan Pengurusan Tokong Chin Sun Low Chor,,"15-M Kampong Kilang Tebu, Tembak Bunga, 05050 Alor Star, Kedah.",100.3409292,6.1021074,Kedah,宗教,52,,
吉礁圣教会,Persatuan Sin Kow Hooi Alor Setar Kedah,,"52/53 Batu 2, Jalan Langgar, 05100 Alor Setar, Kedah.",100.3657282,6.1166729,Kedah,宗教,52,,
吉打浮罗交怡德教会紫文阁,Persatuan Pendidikan Akhlak Chee Boon Kor ,,"58, Pokok Asam, 07000 Pulau Langkawi, Kedah.",99.8405157,6.327755,Kedah,宗教,52,,
吉打樟仑普救寺,Pertubuhan Penganut Ajaran Phoo Kiu Se,,"Tokong Phoo Kiu Se, Jalan Sintol, 06010 Changlun, Kedah.",100.5183622,6.4162552,Kedah,宗教,52,,
吉打樟仑佛教会,Persatuan Buddist Changlun,Changlun Buddhist Association,"87, Taman Changlun, Jalan Sintok, 06010 Changlun, Kedah.",100.4364106,6.4337078,Kedah,宗教,52,,
吉南西岭德教会紫峰阁,,Chee Hong Khor Moral Uplifting Society,"106-C, Jalan Raya, 09800 Serdang Kedah.",100.6421799,5.2399823,Kedah,宗教,53,,
麻坑大伯公理事会,Pertubuhan Penganut Tai Pak Kong,,"Lot 908, Tepi Sungai Kerian, 09500 Karangan, Pekan Mahang, Kulim, Kedah.",100.7547581,5.324538,Kedah,宗教,53,,
居林菩提连社,Pertubuhan Pu Ti Lian She Kulim Kedah,,"Lot 17, Lorong Sekolah Convent Jalan Bukit Awi, 09000 Kulim, Kedah.",100.5486378,5.3635611,Kedah,宗教,53,,
居林佛恩功德会,Pertubuhan Bakti Fo En Bandar Kulim Kedah,,"74 Lorong Semarak 3, Taman Semarak, 09000 Kulim, Kedah.",100.5407398,5.3779714,Kedah,宗教,53,,
加拉岸永来观音庙,Persataun Penganut Dewa Eng Lai Kuan In Pekan Karangan,,"165, Pekan Karangan, 09700 Karangan, Kedah.",100.6674156,5.4205609,Kedah,宗教,53,,
吉中庆隆花园福德祠理事会,Pertubuhan Pengikut Tokong Hock Teik Soo Taman Keladi,,"1, Lorong Angsana 1, Taman Keladi, 08000 Sungai Petani, Kedah.",100.5011797,5.6164019,Kedah,宗教,53,,
居邦慈音佛学会,Pertubuhan Buddhist Tze Yin Kupang Baling,,"99, Jalan Gadek, Kupang, Baling, Kedah.",100.8442524,5.6344544,Kedah,宗教,53,,
吉中双溪大年德教会紫修阁,,Chee Siew Kok Moral Uplifting Society,"390, Taman lntan, 08000 Sungai Petani, Kedah.",100.4732147,5.6356549,Kedah,宗教,53,,
吉中佛教会,Persatuan Buddhist Kedah Tengah,Central Kedah Buddhist Association,"5-F, Jalan Kampung Baru, 08000 Sungai Petani, Kedah.",100.4884533,5.6378644,Kedah,宗教,53,,
吉中徳教会立善阁,Persatuan Pendidikan Akhlak Lip Seang Kor,,"188, Air Mendidih, Jalan Badlishah,  08000 Sungai Petani, Kedah.",100.4957331,5.6494413,Kedah,宗教,53,,
马来西亚创价会吉打州分会,Persatuan Soka Gakkai Malaysia (Cawangan Kedah),,"55, Komplek Alor Malal Batu 2, Jalan Langgar, 05460 Alor Setar, Kedah.",100.3855847,6.1263811,Kedah,宗教,53,,
日得拉灵兴庙,Rumah Berhala Leng Heng Meow,Leng Heng Meow Temple,"Jalan Dato Seri Osman Aroff, 06000 Jitra, Kedah.",100.428257,6.2555782,Kedah,宗教,53,,
三巴央佛教会,Persatuan Penganut Agama Buddha,Junjong Buddhist Association,"Plot 25, Lot 416, Mukim Junjong, 09000 Kulim, Kedah.",100.5370695,5.2997054,Kedah,宗教,54,,
真佛宗北马同修会,Pertubuhan Penganut Buddha Chen Foh Chong Kedah Selatan,,"18 Tingkat 2, Jalan Selasih, Taman Semarak, 09000 Kulim, Kedah.",100.539049,5.3777893,Kedah,宗教,54,,
水莲南无观世音菩萨,Pertubuhan Penganut Ajaran Chui Lean Nam Mo Kwan Si Yin Pu Sat Sungai Petani Kedah,,"29, Taman Indah, 08000 Sungai Petani, Kedah.",100.4841817,5.6272258,Kedah,宗教,54,,
双溪大年老街场斗母宫,Pertubuhan Penganut Tow Boo Keong Pekan Lama Sungai Petani Kedah,,"424 B, Pekan Lama, 08000 Sungai Petani, Kedah.",100.4921772,5.6392792,Kedah,宗教,54,,
双溪大年新街场新公市莱菜市及各业圣王公理事会,Persatuan Penganut Tokong Seah Ong Kong Pasar,,"84-K, Jalan Pengam, Pekan Baru, 08000 Sungai Petani, Kedah.",100.485679,5.63982,Kedah,宗教,54,,
元帅宫,Pertubuhan Penganut Yuen Shuai Gong Jin Huang Da Di,,"649, Lorong 96, Taman Ria, 08000 Sungai Petani, Kedah.",100.5087509,5.664497,Kedah,宗教,54,,
新文英佛教会,Persatuan Agama Buddha Semeiling Kedah,,"106 Kg. Baru Semeling, 08100 Bedong, Kedah.",100.464947,5.7052553,Kedah,宗教,54,,
亚罗士打道德会,Pertubuhan Akhlak Tao Alor Setar,,"1A, Jalan Tokong Simpang Kuala, Alor Setar, Kedah.",100.3666579,6.099389,Kedah,宗教,54,,
真耶苏教会,Gereja Jesus Benar Alor Setar Kedah,,"1073 Bee Bee Park, 05400 Alor Setar, Kedah.",100.36769,6.119359,Kedah,宗教,54,,
元真坛,Pertubuhan Pengajian Tao (Yen Chern),,"1111, Lorong Pekaka, Jalan Tunku Abdul Halim, 05100 Jalan Terok Wanjau, Alor Star, Kedah.",100.369515,6.127284,Kedah,宗教,54,,
真佛宗法显堂,Pertubuhan Chen Fo Cong Fa Xian Tang Alor Setar Kedah,,"K-20 Rumah Kedai Perumahan Awam Mergong, 051510 Alor Setar, Kedah.",100.360535,6.131662,Kedah,宗教,54,,
日得拉玉皇大帝庙,Persatuan Penganut Dewa Gek Hong Tai Tee Kedah Utara,,,,,Kedah,宗教,54,,
吉打鹤翔庄气功协会,Persatuan Hexiang Zhuang Qigong Kedah,,"739-B, Jalan Bakar Sampah,  08000 Sungai Petani, Kedah.",100.4990311,5.6364846,Kedah,体育联谊,55,,
竹城沤孟兰胜会,"Pertubuhan Khairat Kematian Kaum Cina Kota Sarang Semut MK Sla Kecil Alor Star, Kedah",,"43, Jalan Pengkalan Kapal, Kota Sarang Semut, Alor Star, Kedah. ",100.4826035,5.6397566,Kedah,宗教,55,,
高拉武拉华人体育会,Kuala Muda Chinese Recreation Club Sungai Petani,,"1, Jalan Petri, 08000 Sungai Petani, Kedah.",100.4864647,5.6399439,Kedah,体育联谊,55,,
本同佛教会,Persatuan Buddhist Pendang Kedah,,"43 Jalan Titi Lama, 06700 Pendang, Kedah.",100.5746224,6.0072868,Kedah,宗教,55,,
吉北业余乒乓公会,Persatuan Ping Pong Amatur Kedah Utara,North Kedah Amateur Table Tennis Association,"14,  Jalan Sinaran 4, Taman Sinaran, Jalan Kuala Kedah, 06600 Alor Star, Kedah.",100.321238,6.09392,Kedah,体育联谊,55,,
吉北太极气功十八式体育总会,Persatuan Sukan Taiji Qi Gong Kedah Utara,,"145 Taman Derga Jaya, Jalan Datok Kumbar, 08000 Kedah, ",100.4009773,6.1185193,Kedah,体育联谊,55,,
吉北象棋公会,Persatuan Xiang Qi Kedah Utara,,"c/o 3-D 3rd Floor Kompleks Star Parade, 05000 Alor Star, Kedah.",100.3734567,6.1235386,Kedah,体育联谊,55,,
吉北艺术协会,Persatuan Kesenian Kedah Utara,North Kedah Art Association,"501-A, 1st Floor, Jalan Pintu 10, 05100 Alor Star, Kedah.",100.3643741,6.1245758,Kedah,体育联谊,55,,
吉北篮球公会,Persatuan Bola Keranjang Kedah Utara,,"41, Taman Kristal, Kawasan Perindustrian Ringan Mergong, Sbg Jalan Putra, 05150 Alor Setar, Kedah.",100.3537412,6.1268221,Kedah,体育联谊,55,,
巴东昔拉庆兴庙,Pertubuhan Penganut Dewan Keng Heng Hong Beow Padang Sera,,"Dewan Keng Hong Beow Padang Sera, 06100 Kodiang, Kedah.",100.3425708,6.3541984,Kedah,宗教,55,,
吉北高岭佛教会,Persatuan Buddhist Kodiang Kedah,,"118D, Taman Hossana, Jalan Changlua, 06100 Kodiang, Kedah.",100.30572,6.393317,Kedah,宗教,55,,
吉南华人体育会,Kelab Penghiburan Orang-Orang Tionghu,South Kedah Chinese Recreation Club,"11, Taman Tasik Putra, 09000 Kulim, Kedah.",100.5624212,5.3725992,Kedah,体育联谊,56,,
吉中象棋公会,Persatuan Catur Cina Kedah Tengah,Central Kedah Chinese Chess Association Sungai Petani,"84 T, Jalan Pegam, Pekan Lama, 08000 Sungai Petani, Kedah.",100.5529298,5.6181488,Kedah,体育联谊,56,,
联友团结会,Persatuan Lean Yew Sungai Petani Kedah,,"41, Tingkat 2, Jalan Kuala Ketil, Sungai Petani, Kedah.",100.510239,5.6356909,Kedah,体育联谊,56,,
吉打中华体育会,Kelab Rekreasi Orang-Orang Tiong Hua Kedah,Kedah Chinese Recreation Club,"4, Jalan Setesen, 05000 Alor Setar, Kedah.",100.3705819,6.1167409,Kedah,体育联谊,56,,
吉州象棋公会,Persatuan Xiang Qi Kedah,,"3D 3rd Floor Kompleks Star Parade, 05000 Alor Star, Kedah.",100.3730015,6.1223804,Kedah,体育联谊,56,,
吉打州太极气功十八式总会,Persatuan Taiji Qi Gong Bercorak 18 Negeri Kedah,,"393-C, Jalan Pintu Sepuluh, Jalan Putra, 05100 Alor Setar, Kedah.",100.3641906,6.1236451,Kedah,体育联谊,56,,
吉打羽球公会,Persatuan Badminton Kedah,Kedah Badminton Association,"55-D, Taman Lam Sun, Telok Wanjah, 05200 Alor Star, Kedah.",100.3801933,6.1237983,Kedah,体育联谊,56,,
吉打集友倶乐部,Pert Chip Ewe Kok Lok Por,,"28 Jalan Station, Alor Setar, Kedah.",100.3671695,6.1263074,Kedah,体育联谊,56,,
同侨俱乐部,Thong Khew Ku Lok Poo,,"314, Jalan Lumpur, 05100 Alor Setar, Kedah.",100.362487,6.1267806,Kedah,体育联谊,56,,
吉打州业余排球总会,Persatuan Bola Tampar Amatur Kedah,Kedah Amateur Volleyball Association,"37-R, Seberang Jalan Putera l, 05150 Alor Setar, Kedah.",100.350241,6.129484,Kedah,体育联谊,56,,
亚罗士打精武体育会,Persatuan Sukan Chin Woo Alor Setar,,"13, Taman Pelangi, Mergong, 05150 Alor Setar, Kedah.",100.3610321,6.1312966,Kedah,体育联谊,56,,
吉打少林武术馆,Persatuan Seni Mempertahankan Diri Sao Um Negeri Kedah,,"A-88, Taman Wira, Jalan Puyu 1,  Mergong, 05350 Alor Star, Kedah.",100.3627175,6.1448779,Kedah,体育联谊,56,,
福泉安公冢,Perkuburan Hock Chuan An Jerlun,,"Pekan Jerlun Mk, 01150 Jerlun, Kedah.",103.3895446,3.492095,Kedah,慈善福利,57,,
福龙山坟山小组,Persatuan Hokkien Kedah Selatan,,"291, Jalan Pasar 09000 Kulim, Kedah.",100.5556366,5.3694705,Kedah,慈善福利,57,,
吉北业余排球公会,Persatuan Bola Tampar Amatur Kedah Utara,North Kedah Amateur Volleyball Association,"211-A, Taman Berjaya, 05050 Alor Star, Kedah.",100.3551886,6.1039007,Kedah,体育联谊,57,,
高岭广东公冢,Persatuan Jawatankuasa Pengurusan Tanah Perkuburan Kwantung Kodiang Kedah,,"15, Taman Bahagia, Jalan Perlis, 06100 Kodiang, Kedah.",100.354649,6.108671,Kedah,慈善福利,57,,
吉北哥打士打业余排球公会,Persatuan Bola Tampar Amatur Kota Setar,Amateur Volleyball Association,"40, Taman Bunga Raya, Lorong Bunga Raya 10, 05050 Alor Star, Kedah.",100.3549995,6.1105485,Kedah,体育联谊,57,,
波各先那互助会,"Persatuan Kebajikan Penduduk Kampung Baru Pokok Sena, Kedah",,"181-A, Lorong 4 Kiri, 06400 Pokok Sena, Kedah. ",100.6872457,6.1511113,Kedah,慈善福利,57,,
浮罗玉及文曼华人义山理事会,Jawatankuasa Perkuburan Orang-Orang Cina,,"Pulau Nyior & Gemban, Jitra, Kedah.",100.3946198,6.2824821,Kedah,慈善福利,57,,
端影义务消防队,Pasokan Bomba Sukarela Pekan Tunjang Kedah,,"36, Pekan Tunjang, 06000 Jitra, Kedah.",100.3744613,6.2868161,Kedah,慈善福利,57,,
浮罗交怡中华会馆,Chung Hwa Hoay Kuan Kedah,,"12 Pekan Kuah, 07000 Langkawi, Kedah.",99.8513461,6.3186696,Kedah,慈善福利,57,,
浮罗交怡华人高尔夫球公会,Persatuan Remain Golf Orang Tiong Hua Langkawi Kedah,,"10 Pekan Kuah, 07000 Langkawi, Kedah.",99.8496904,6.3215871,Kedah,体育联谊,57,,
浮罗交怡华人体育会,Kelab Rekreasi Tiong Hua Langkawi Kedah,,"217 Taman Langkawi, 07000 Langkawi, Kedah.",99.8168481,6.3330632,Kedah,体育联谊,57,,
巴东昔拉义务消防队,Pasukan Bomba Sukarela Padang Sera,,"37, Padang Sera, 06100 Kodiang, Kedah.",100.3389712,6.3565963,Kedah,慈善福利,57,,
吉打居林永爱之家,Persatuan Bakti Yong Ai Daerah Kulim Kedah,,"121 Lorong Semarak 1, Taman Semaeak, 09000 Kulim, Kedah.",100.5422899,5.3786261,Kedah,慈善福利,58,,
吉北皂礼山华人公冢理事会,Persatuan Jawatankuasa Pengurusan Tanah Perkuburan Orang-Orang Awam Cina Bukit Choras Kedah,,"Seng Wor Ricemill, Bukit Besar, Kota Sarang Semut, 06800 Alor Star, Kedah.",100.4133333,5.9536111,Kedah,慈善福利,58,,
华联公会第一及第二公冢,Persatuan Hwa Lian Pendang,,"Bangunan Persatuan Hwa Lian, 06700 Pendang, Kedah.",100.5746224,6.0072868,Kedah,慈善福利,58,,
吉打多皆华人公冢,Tanah Perkuburan Orang-orang China Tokai,,"c/o M.C.A. Cawangan Tokai, Pekan Tokai, 06660 Alor Star, Kedah.",100.412112,6.0272533,Kedah,慈善福利,58,,
吉打十字港华联公会,Persatuan Kebajian Orang-orang Tionghua Simpang Kedah.,,"Dewan Tokong Kee Tian Kung, Jalan Tokai Simpang Empat, 06050 Alor Star, Kedah.",100.4292749,6.0283397,Kedah,慈善福利,58,,
吉北老新港广东公冢理事会,Pertubuhan Perkuburan Kwang Tung Kedah Utara,,"67, Telagar Juan, Kubang Rotan, 06250 Alor Setar, Kedah.",100.30198,6.13564,Kedah,慈善福利,58,,
吉打波各先那义务消防队,Persatuan Bomba Sukarela Pokok Sena,,"Lot 47, Kg. Jalan Pahchor, 06400 Pokok Sena, Alor Star, Kedah.",100.469345,6.155521,Kedah,慈善福利,58,,
吉打高岭福建公冢理事会,Jawatankuasa Tanah Perkuburan Hokkien Kodiang Kedah,,"99, Railway Station, 06100 Kodiang, Kedah.",100.3385624,6.3779484,Kedah,慈善福利,58,,
吉打高岭义务消防队,Pasukan Bomba Sukarela Mukim Keplu,,"99, Railway Station, 06100 Kodiang, Kedah.",100.3385624,6.3779484,Kedah,慈善福利,58,,
瓜拉民浪华人义山,Perkubuhan Cina Kuala Nerang,,,,,Kedah,慈善福利,58,,
吉玻海南会馆公冢,Tanah Kubur Persatuan Hainan Kedah / Perlis Pokok Sena Mukim Jabi Lot 1342,,,,,Kedah,慈善福利,58,,
吉打莪仑华人公冢理事会,Perkuburan Perkuburan Cina Gurun Kedah,,,,,Kedah,慈善福利,58,,
吉南拉岸华人义山,Perkuburan Orang Cina Karangan,,"88-A, Dewan Orang Ramai, Karangan, 09700 Kulim, Kedah.",100.5387767,5.3337673,Kedah,慈善福利,59,,
吉南韩江公会,,Hang Kang Association& Kedah,"29, Jalan Raya, 09000 Kulim, Kedah.",100.5552646,5.3680671,Kedah,慈善福利,59,,
加拉岸义务消防队,Persatuan Pasukan Bomba Sukarela Karangan,,"101, Pekan Karangan, 09700 Karangan, Kedah.",100.6674156,5.4205609,Kedah,慈善福利,59,,
明修善社,Beng Slew Sean Siah,,"68, Jalan Kuala Ketil Pekan Lama, 08000 Sungai Petani, Kedah.",100.4923196,5.6391983,Kedah,慈善福利,59,,
吉中善行会,Pertubuhan Derma Bakti Kedah Tengah,,"21, Jalan Merbok, 08000 Sungai Petani, Kedah.",100.486279,5.6404689,Kedah,慈善福利,59,,
仁岭福德祠华人公冢,Perkuburan Cina Tokong Hock Teik Soo Jeniang,,"Tokong Hock Teik Soo, Jeniang, 08700 Jeniang, Kedah.",100.5114658,5.7008751,Kedah,慈善福利,59,,
吉打新文英玉帝宫华人公冢暨篮督公理事会,Rumah Berhala Yok Teh Keong Dan TanahPerkuburan,,"Awam China Serta Keramat Semeling, Kedah.",100.457528,5.706851,Kedah,慈善福利,59,,
稜幹社,Leng Kan Seah,,"189, Jalan Penjara Lamaz 05000 Alor Star, Kedah.",100.3636117,6.1177151,Kedah,慈善福利,59,,
弥勒爱心会,Pertubuhan Penyokong Mi Leh Aixin,,"25-A, Lorong Lintang Off Jalan Merpati, 05200 Alor Star, Kedah.",100.3742118,6.1195635,Kedah,慈善福利,59,,
吉打武吉槟榔弄拐山华人公冢理事会,Jawatankuasa Pengurus Tanah Perkuburan Orang Orang Awam Cina Bukit Pinang Kedah,,"245 Bukit Pinang, Kedah.",100.4227992,6.192955,Kedah,慈善福利,59,,
吉打双弄广东华人公冢,Persaluon Pengurusan Tanah Perkuburan,,"150 Kuala Sanglang, Sing Cheong Chong, 06150 Kualo Sanglang, Kedah.",100.1990716,6.2594019,Kedah,慈善福利,59,,
吉南双溪吉舌於列华人公冢,,Sungai Kecil llir Chinese Cemetery,,,,Kedah,慈善福利,59,,
西领华人义山委员会,Pertubuhan Jawatankuasa Pengurusan Tanah Perku-buran Cina Serdang Kedah,,"93 Main Road, 09800 Serdang, Kedah.",100.6421799,5.2399823,Kedah,慈善福利,60,,
曾乃福德祠义山,Perkuburan Hock Teik Soo Lunas,,"No.286, Jalan Sungai Lunas, Kedah.",100.5318426,5.4269426,Kedah,慈善福利,60,,
巴东色海华人义山理事会,Pawatankuasa Perkuburan Orang-Orang Cina Padang Serai Kedah,,"D/A L. C. 36 Jalan Lunas, Padang Serai, Kedah.",100.554122,5.511538,Kedah,慈善福利,60,,
