name_zh,name_en,region,address,state,old,a,b,c,d,e,f,g,h,latitude,longitude,UID,no_img
天公壇,Tien Kong Than Temple,槟岛亚依淡,"Thean Kong Thnuan Chinese Temple, Hill Raiway, Jalan Pokok Cherry, Penang.",Penang,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.4095217,100.2774588,,
伯公廟,Bogong miao,大山脚伯公埕,"Jalan Pasar, 14000 Bukit Mertajam, Pulau Pinang",Penang,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3640408,100.460672,,
福德祠,Fude ci,高淵,"Jalan Atas, Nibong Tebal, Seberang Perai Selatan, Penang.",Penang,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.1671864,100.4772959,,
雷方邝宗祠溯源堂,,槟城,"1, Jalan Masjid, 10200 Pulau Pinang.",Penang,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5.4192378,100.3353968,,
梁氏家庙,,槟城,"65, Jalan Perak, 10150 Penang.",Penang,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5.416588,100.3167173,,
聖古庙,Bagan Serai Shenggu Miao,巴眼色海,"Jalan Besar, Kampung Alor Senggut, 34300 Bagan Serai, Perak",Perak,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.010751,100.535301,,
昭惠廟,Chiau Hooi Chinese Temple,瓜拉江沙,"37A, Jalan Taiping, 33000 Kuala Kangsar, Perak",Perak,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7721088,100.9232555,,
金寶古廟,Kampar Temple,金寶,"Kampung Masjid, 31900 Kampar, Perak",Perak,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.315956,101.1526999,,
鳳山寺,Fengshan si,太平,"Kampung Bengali, 34000 Taiping, Perak",Perak,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.838397,100.7266748,,
檺林宮,Gaolin gong,太平,"53, Jalan Raja Sulung Hulu, Taiping, Perak.",Perak,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8419029,100.7299995,,
 绥靖伯庙,Taiping Matang Sui Jing Bo Miao,太平马登,"Jalan Titi Kertang, Kampung Pekan Matang, 34750 Matang, Perak",Perak,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.815366,100.6742493,,
垻羅（大伯公）古廟,Paloh Koo Miu,怡保,"89-91, Jalan Bijeh Timah, 30000 Ipoh, Perak",Perak,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5931879,101.0780668,,
水月宫（观音庙）,Shui Yue Gong Temple,怡保,"3, Jalan Sultan Idris Shah, Kampong Jawa, 30000 Ipoh, Perak",Perak,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5983711,101.0779664,,
大覺華寺,Da juehua si,吉隆坡,"Jalan Senjolong, Taman Pertama, 55300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",KualaLumpur,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1158445,101.7324585,,
登彼岸,Dharma Realm Guan Yin Sagely Monastery,吉隆坡,"Jalan Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",KualaLumpur,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1590323,101.7142178,,
七寶禪寺 [慈雲山],Qibao chansi,吉隆坡,"Wilayah Persekutuan Kuala Lumpur, Kuala Lumpur, Jalan Sungai Besi, Batu",KualaLumpur,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.122631,101.7085736,,
千佛寺,Qianfo si,吉隆坡,"Chin Foot Sze Temple, Jalan Kerayong, Wilayah Persekutuan50460 Kuala Lumpur, Federal Territory of Kuala Lumpur",KualaLumpur,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1172848,101.696663,,
譚公仙聖廟,Tangong xiansheng miao,吉隆坡,"Lot 9416, Jalan Jambu Berasa 2, Jinjang Selatan, Kuala Lumpur.",KualaLumpur,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.205697,101.6617298,,
天后宮,Thean Hou Temple,吉隆坡,"65, Persiaran Endah, Taman Persiaran Desa, 50460 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",KualaLumpur,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1219425,101.6876447,,
仙四師爺宮,Xian sishiye gong,吉隆坡,"113A, Jalan Tun H S Lee, City Centre, 50050 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",KualaLumpur,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1456939,101.696422,,
中马六桂堂,Central Malaysia Liu Kwee Tang Clansmen,吉隆坡,"124- C, Jalan Imbi 55100 Kuala Lumpur.",KualaLumpur,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.1455867,101.7147201,,
勇全殿,Ong Kah Yong Temple,马六甲怡力,"195, Jalan Parameswara, Bandar Hilir, Melaka.",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1897823,102.2581561,,
保安宫,Poh Onn Kong Temple,马六甲,"152, Jalan Bunga Raya, Melaka.",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2002062,102.2514281,,
寶山亭,Sam Po Keng Temple,马六甲,"Jalan Puteri Hang Li Poh, Bukit Cina, 75100 Melaka",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.198584,102.257366,,
大伯公祠,Dabogong ci,马六甲,"41, Jalan Tukang Besi, 75200 Melaka",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.196075,102.2481533,,
觀音堂,Kwan Yin Tang Temple,马六甲,"133, Jalan Hang Jebat, 75200 Melaka",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1978152,102.2452498,,
廣福宫,Guangfu gong,马六甲,"1, Lorong Masjid, Melaka.",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1997382,102.2470845,,
湖海殿,Huhai dian,马六甲,"13, Jalan Kampung Pantai, 75200 Melaka",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1966581,102.2495513,,
華德宫,Huade gong,马六甲,"4, Kampung Tiga Off, Jalan Portugis, Melaka.",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2001272,102.2468174,,
青雲亭,Cheng Hoon Teng Temple,马六甲,"25, Jalan Tokong, Kampung Dua, 75200 Melaka",Melaka,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1975328,102.2468345,A264,
三寶山,Bukit Cina,马六甲,"Jalan Puteri Hang Li Poh, Bukit Cina, 75100 Melaka",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.198584,102.257366,,
三多廟,Melaka San Duo Temple,马六甲,"41, Jalan Tukang Besi, 75200 Melaka",Melaka,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.196075,102.2481533,A259,
天德宫,Tiande gong,马六甲,"118, Jalan Hang Jebat, 75200 Melaka",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.1973615,102.2461866,,
玉虚宫,Geok Hu Keng,马六甲,"2½, 75200, Malacca",Melaka,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2083834,102.216671,,
千古廟 [仙四师爷],Qiangu miao,芙蓉,"Batu ½, Jalan Rasah, 70300 Seremban, Negeri Sembilan.",NegeriSembilan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.710451,101.9418983,,
譚公仙聖廟,Tangong xiansheng miao,芙蓉,"41, Jalan Kapitan Tam Yeong, Taman Sim, 70000 Seremban, Negeri Sembilan",NegeriSembilan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.7283718,101.9408916,,
天师爺宮,Tian shiye miao,芙蓉,"Bukit Jung, Jalan Temiang, Seremban, Negeri Sembilan.",NegeriSembilan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.744415,101.9402078,,
紫竹（竺）亭,Zizhu ting,芙蓉,"2562, Jln Tun Dr. Ismail, Seremban, 70200 Seremban, Negeri Sembilan",NegeriSembilan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.7391755,101.9275446,,
三聖宫,San Sheng Gong Chinese Temple,瓜拉比朥,"Taman Pilah Jaya, 72000 Kuala Pilah, Negeri Sembilan",NegeriSembilan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.741235,102.238546,,
福顺廟,Fushun miao,豐順港,"Jalan Jemaluang, Mersing Kechil, 86800 Mersing, Johor",Johor,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4228473,103.8363454,,
天后宫,Tianhou gong,哥打丁宜,"Jalan Bypass Kota Tinggi, Kota Tinggi, Johor.",Johor,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.7255786,103.9120878,,
慈光亭,Ciguang ting,昔加末,"1, Jalan Genuang, Kampung Abdullah, 85000 Segamat, Johor",Johor,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4977934,102.8303844,,
靈福宫,Lingfu gong,新文龍,"Jalan Kampung Sungai Ayam Laut, 83200 Senggarang, Johor",Johor,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.7578199,102.931626,,
天后宫,Tianhou gong,淡馬魯,"No 67,Kampung Baru,28000 Temerloh,Pahang.",Pahang,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.4638145,102.4312207,,
觀音堂,Guanyin Tang,都赖路,"8, Taman Raub Jaya 6/1, Taman Raub Jaya 6, 27600 Raub, Pahang",Pahang,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.7682244,101.8511899,,
廣福廟,Guangfu miao,關丹,"Jalan Bukit Setongkol, Kampung Jalan Corry, 25200 Kuantan, Pahang",Pahang,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.8091256,103.314929,,
天后宫,Thean Hou Temple (1898),立卑,"65，Persiaran Endah, Taman Persiaran Desa,50460 Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Pahang,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.1219425,101.6876447,,
古城堂,,彭亨,"P3, Tingkat 2 Taman Dahlia Ketari,28700 Bentong, Pahang.",Pahang,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.5135886,101.9137885,,
廣福廟,Guangfu miao,文冬,"6, Jalan Loke Yew, 28700 Bentong, Pahang",Pahang,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.5235143,101.9087351,,
慶興廟,Qingxing miao,巴東色海,"30, 176, Kampung Pering, 06100 Kodiang, Kedah",Kedah,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.3644421,100.3315901,,
廣福宫,Guangfu gong,吉打居林,"292, Jalan Market, Kulim, Kedah.",Kedah,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.3697088,100.5555918,,
廣福宫,Guangfu gong,亞羅士打,"Pekan Simpang Kuala, Alor Star, Kedah.",Kedah,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.0993552,100.3659308,,
聖春宮 [赤脚妈祖庙],Shengchun gong,哥打峇汝,"Kampung Tokong, 16450 Ketereh, Kelantan",Kelantan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.942733,102.2112011,,
鎭興宮 [吉蘭丹唐人坡],Zhenxing gong,哥打峇汝,"Jalan Kampung Cina, Bandar Kota Bharu, 15300 Kota Bharu, Kelantan",Kelantan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.1407601,102.2363215,,
永平天保宮 (68尺濟公),,,"Taman Sembrong Barat, 83700 Yong Peng, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.010124,103.066232,A001,
永平天靈宮,,,"31, Jalan Ang Moh Sam, Taman Sembrong Baru, 83700 Yong Peng, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0180711,103.065743,A002,2
永平天後宮-又稱媽祖廟,,,"Taman Selatan, 83700 Yong Peng, Johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.01939,103.062632,A003,
正福德宮,,,"Jalan Aman, Taman Sembrong Baru, 83700 Yong Peng, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.014129,103.0671151,A004,
佛教圓滿蕯迦中心,,,"Jalan Madu 1, Taman Sembrong Baru, 83700 Yong Peng, Johor, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0141289,103.0659716,A005,
永平德教會紫安閣,,,"83700 Yong Peng, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9654819,103.0472164,A006,2
Buddhist Tzu Chi Foundation Malaysia (Johor Bahru) 慈濟,,,"3, Jalan Jaguh 1, Taman Harmoni 2, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5266668,103.6493526,A007,
武天宫,,,"4, Jalan Ceria 19, Taman Nusa Indah, 81200 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4771876,103.6330085,A008,
弥陀之家东林寺,,,"No 18, Jalan Pertama 4, Pusat Perdagangan Danga Utama, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5190766,103.678989,A009,
圆观堂,,,"54, Jalan Ronggeng 19, Taman Nesa, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5271407,103.6576497,A010,
金刚寺,,,"No. 2, Jalan Temenggong 9, Taman Ungku Tun Aminah, 81300 Skudai, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5104369,103.653161,A011,
柔佛州永平趙子龍廟,,,"5687，Jalan Ujung, 83700 Yong Peng. Johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9654819,103.0472164,A012,
永平佛教會,,,"Taman Sri Aman, 83700 Yong Peng, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0214978,103.0684453,A013,
善意堂 SHUNG HEE TO TEMPLE,,,"Lot 4063, Jln Dato‘ Bentara Dalam, Kampung Kuala Sabar, 85400 Chaah, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.245683,103.0410442,A014,
法南宮,,,"Taman Damai Jaya 1, 85400 Chaah, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2401134,103.0421752,A015,
三合港老港腳洪仙宮 Chaah Lao Gang Jiao Hong Xian Gong,,,"85400 Chaah, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.249619,103.0400849,A016,
慈善堂,,,"Near 56, Jalan meng Seng, Taman Selatan, 83700, Yong Peng, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.0152065,103.0645303,A017,
璧山宮 / 水尾聖娘,,,"Kebun Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.391389,102.683075,A018,
華人廟宇,,,"Jalan Satu, Kebun Baharu, 85200 Jementah, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3917695,102.6837358,A019,
雲峰宮 Yun Feng Gong,,,"Lorong Padang, Kampung Bahru, 85200 Jementah, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4403059,102.6850439,A020,
利民達八城殿,,,"Lor 15, Kampung Bahru, 85200 Jementah, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4365697,102.6871893,A021,
南海廟,,,"Taman Jementah Jaya, 85200 Jementah, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4456546,102.6883785,A022,
青龍亭,,,"69, Lorong 4, Taman Jementah Jaya, 85200 Jementah, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.44216,102.6870258,A023,
昔加末余文牙華光宮,,,"3, Jalan Muar, Kampong TanjongSengkawang, 85000 Segamat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5016018,102.8116489,A024,
青雲岩,,,"5, Jalan Panglima, Taman Bendahara, 85000 Segamat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5015471,102.8121302,A025,
"1.	(聖王廟)Sheng Wang Temple",,,"11-B, Jalan Muar, Kampung Chabong, 85000Segamat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5017895,102.8118358,A026,
昔加末大悲水九皇大帝,,,"Jalan Quarry, Kampung Gubah, 85000 Segamat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5162648,102.8089791,A027,
慈雲寺 （ 十八娘娘觀音廟）,,,"Taman Orchid, 85000 Segamat District, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.520581,102.8115349,A028,
神威鎮廟,,,jementah,Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.440059,102.6851551,A029,
排海廟,,,"253, Jalan Abdul Hamid, Bukit Siput, 85000 Segamat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4861598,102.8464631,A030,
青雲岩廟,,,"11/A , Jalan Muat , Kampong Abdullah, 85000 Segamat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5017895,102.8118358,A031,
(聖王廟) Sheng Wang Temple,,,"11-B, Jalan Muar, Kampung Chabong, 8500 Segamat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5017895,102.8118358,A032,
揚福宮,,,"Kampung Paya Merah, 85300 Labis, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3954233,103.0205724,A033,
善德壇行善社,,,"536, Jalan Banjaran 5,Kawasan Kempas Banjaran, 81200 Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5295883,103.7041938,A035,
得教會濟賢善社,,,"No : 318, Jalan Banjaran 7,Kawasan Kempas Banjaran,81200 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5249819,103.7023326,A036,
城隍殿 Sin Ong Tien,,,"Lot 4881, Jalan Banjaran 2, Kempas Baru, 81200, Johor Bahru, Johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5334679,103.7044099,A037,
濟公廟/大爺二爺府,,,"Jalan Banjaran 10, Kempas Baru, 81200,Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.529524,103.6996469,A038,
廣福廟Kempas Banjaran,,,"Jalan Banjaran 3, Kawasan Kempas Banjaran, 81200 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5272363,103.7029445,A039,
濟公廟,,,"Lot 135960,Jalan Hang Tuah 31, Taman Skudai Baru, 81300, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5228579,103.6577021,A040,
三神廟，天後聖母,,,"Kampung Baru Pandan, 81100 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5271829,103.7672964,A041,
Sam Siang Keng 三善宮,,,"55, Jalan Yahya Awal, Bandar Johor Bahru, 80100 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4789398,103.7467373,A042,
柔佛古廟,,,"Lot 653, Jalan Trus, Bandar Johor Bahru, 80000 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4605951,103.7631134,A043,
淡杯天後宮,,,"7, Jalan Mempelam, Kawasan Perumahan Tampoi, 81200, Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5026637,103.7007216,A044,
新山聖蓮宮,,,"Taman Sri Tebrau, Jalan Cokmar 5, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4853148,103.7728418,A045,
天后宮,,,"Jalan Keris, Sri Tebrau, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4873817,103.7711979,A046,1
善和堂,,,"No 9, Jalan Tekun, Taman Maju Jaya, 80400 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4817005,103.7658556,A047,
壹仟間大伯公廟,,,"Jalan Persiaran Tanjung, Taman Cempaka, 81200 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.515135,103.703567,A048,
南海宮 – 40年歷史,,,"Bukit Indah, 81200 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4783324,103.6545421,A049,
天馬道場,,,"Lot 4272, Jalan Perdana Selatan, Taman Bukit Perdana 2, 83000 Batu Pahat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8372251,102.9604952,A050,2
普陀淨寺,,,"13, Jalan Murai, Kampung Pegawai, 83000 Batu Pahat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8472539,102.9369077,A051,44
龍安廟,,,"23, Jalan Muar，Kampung Lubok, 83000 Batu Pahat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8796549,102.7879384,A052,1
林氏宗祠天後宮,,,"3, Jalan Fatimah, Kampung Sateh, 83000 Batu Pahat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8487491,102.9278166,A053,13
媽祖廟/忠義廟/ 福興宮/城隍廟,,,"Parit Besar Laut, Kampung Bagan, 83000, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8466761,102.8526998,A054,2
建南寺 (太子爺公廟),,,"No. 402-A,, Jalan Bukit Pasir, 83000 Batu Pahat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8847825,102.9472596,A055,12
覺慧禪院,,,"Kampung Pegawai, 83000 Batu Pahat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.85387,102.9256661,A056,
修緣廟 Penganut Buddha Xiu Yuan,,,"Kampung Beroleh, 83000 Batu Pahat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.869672,102.969365,A057,41
興義殿(五付大人)- 白馬顯神威,,,"Jalan Muar, Semerah, 83600 Semerah, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9022184,102.7513366,A058,
青雲寺南海觀音廟,,,"Batu 4, Jalan Kluang, Parit Iman, Batu Pahat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8698423,102.9839418,A059,
南山駕雲殿,,,"Batu 5, Jalan Kluang, Johor, 83000 Batu Pahat, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8675685,102.9746399,A060,
觀音亭,,,"Jalan Fatimah, Kampung Pegawai, 83000 Batu Pahat, Johor.",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8484708,102.9274721,A061,
慈航堂,,,"Kampung Seri Menanti, Semerah, Batu  Pahat, 84150, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.910646,102.689554,A062,
麻坡紅橋復興宮,,,"Semerah, 84150, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.908101,102.736526,A063,
玄天廟,,,"Jalan Dato Yunus Utama, Lima Kedai, 81120 Johor Bahru, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.500166,103.614282,A064,
邊佳蘭 / 泰山宮,,,"J52, Kampung Penggerang, 81600 Pengerang, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.393035,104.146881,A065,
觀音寺,,,"Kampung Sungai Buntu, Johor",Johor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.344146,104.1979421,A066,
