,District_Code,Name_EN,old,a,b,c,d,e,f,g,h,UID,no_img,Name_ZH,Address,District_EN,District_ZH,Main_Diety,Founding_Date,Steele,Plaque,latitude,longitude,old_2,State
536,KL04,,,,,,,,,,,,,靈寶壇,"105, Jalan Senai Jaya 3, Taman Senai Jaya, 81400 Senai, Johor.",Kulai,古來,天后聖母,,,,1.611365,103.6662183,True,Johor
537,PT02,,,,,,,,,,,,,關善壇,"82100 Kayu Ara Pasong, Johor",Pontian,笨珍,關帝聖君,1999.0,,,1.6116829,103.3818345,True,Johor
538,K1,,,,,,,,,,,,,巴羅齊天宮,"Kampung Muhibbah, 85400 Paloh, Johor",Kluang,居鑾,齊天大聖,1996.0,,,2.193168,103.1960239,True,Johor
539,K2,,,,,,,,,,,,,巴羅靈山寺,"Jln Klinik, 85400 Paloh, Johor",Kluang,居鑾,釋迦牟尼,1961.0,,,2.1405497,103.2404743,True,Johor
540,K3,,,,,,,,,,,,,巴羅鳳山寺,"No. 17, Jalan Lee Chow, 86600 Paloh, Kluang, Johor.",Kluang,居鑾,哪吒,2001.0,,,2.1888605,103.1963648,True,Johor
541,BP01,,,,,,,,,,,,,峇株终南古廟,"Batu 6(1/2)Jalan Kluang,83000 Batu Pahat,Johor",Batu Pahat,峇株巴轄,鐘馗爺公,1900.0,,,1.8472998,102.9377555,True,Johor
542,BP02,,,,,,,,,,,,,峇株斗母宮,"Jalan Panglima Perang, Kampung Pegawai, 83000 Batu Pahat, Johor",Batu Pahat,峇株巴轄,"天后聖母、媽祖,觀音娘娘,哪吒三太子,玉皇大帝",1911.0,,,1.8521731,102.9327706,True,Johor
543,BP05,,,,,,,,,,,,,永平新港將軍爺廟,"A1, Jln Nyior, Kg Sinlek, Kangkar Bahru, Yong Peng",Batu Pahat,峇株巴轄,將軍爺爺,1920.0,,,2.0630966,103.1250052,True,Johor
544,BP06,,,,,,,,,,,,,普陀淨寺,"13, Jalan Murai, Kampung Pegawai, 83000 Batu Pahat, Johor",Batu Pahat,峇株巴轄,釋迦摩尼,1924.0,,,1.8472327,102.9372126,True,Johor
545,BP07,,,,,,,,,,,,,巴株中學區山頂大王廟,"No. 420, Jalan Tanjung Labuh, 83000 Batu Pahat, Johor.",Batu Pahat,峇株巴轄,大王公,1928.0,,,1.833031,102.948668,True,Johor
546,BP08,,,,,,,,,,,,,紫安閣,"Lot HS 2677, Pt 2446, Jalan Kota Impian 1, 83700 Yong Peng, Johor.",Batu Pahat,峇株巴轄,關帝爺公,1928.0,,,2.0207046,103.0810361,True,Johor
547,BP11,,,,,,,,,,,,,福林宫,"114a, Jalan Muar, Bagan Laut, 83000 Batu Pahat, Johor",Batu Pahat,峇株巴轄,朱府王爺,1952.0,,,1.8472108,102.859528,True,Johor
548,BP13,,,,,,,,,,,,,永平溫池府,"NO JH15, JALAN HUJONG, 83700 YONG PENG JOHOR",Batu Pahat,峇株巴轄,玄天上帝,1954.0,,,1.9654819,103.0472164,True,Johor
549,BP14,,,,,,,,,,,,,天后宮,"Jalan sekolah melayu Taman Selatan, 83700 Yong Peng, Johor",Batu Pahat,峇株巴轄,天后聖母、媽祖,1956.0,,,2.018385,103.061765,True,Johor
550,BP15,,,,,,,,,,,,,峇株巴轄方安宮,"18, Jln B, Tongkang Pecah, 83000 Batu Pahat, Johor.",Batu Pahat,峇株巴轄,謝府大人公,1957.0,,,1.9161181,102.956224,True,Johor
551,BP16,,,,,,,,,,,,,峇株巴轄新加蘭路七支拿卓公廟理事會,"Batu 7, Jalan Senggarang, 83200 Batu Pahat, Johor.",Batu Pahat,峇株巴轄,大伯公、拿督公,1959.0,,,1.7497264,103.0506405,True,Johor
552,BP17,,,,,,,,,,,,,永平黒龍洞三聖公神廟,"18-A, JALAN AH LOOH, 83700 YONG PENG, JOHOR.",Batu Pahat,峇株巴轄,法主公、三聖公（张真君、洪、蕭聖君）,1965.0,,,2.0160219,103.0563656,True,Johor
553,BP18,,,,,,,,,,,,,青龍宮,"Kampung Sigenting, Mukim 9, Minyak Beku, 83030 Batu Pahat, Johor.",Batu Pahat,峇株巴轄,六聖府王爺,1971.0,,,1.7916214,102.8931941,True,Johor
554,BP20,,,,,,,,,,,,,峇株新加蘭金鳳宮,"Batu 11 1/2, Sungai Lurus, Senggarang, 83000 Batu Pahat, Johor.",Batu Pahat,峇株巴轄,"法主公、三聖公（张真君、洪、蕭聖君）, 八仙鉄拐李",1978.0,,,1.7383779,103.0332227,True,Johor
555,BP22,,,,,,,,,,,,,無極聖母宮,"No. 2, Jalan Dato Onn, Johor, 83000 Batu Pahat, Johor.",Batu Pahat,峇株巴轄,笑佛,1983.0,,,1.8550962,102.9406352,True,Johor
556,BP23,,,,,,,,,,,,,慈善堂,"97-B, Jalan Chengal, Taman Makmur, 83000 Batu Pahat, Johor.",Batu Pahat,峇株巴轄,觀音娘娘,1984.0,,,1.8593535,102.9303855,True,Johor
557,BP24,,,,,,,,,,,,,趙子龍廟,"5687，Jalan Ujung, 83700 Yong Peng. Johor., Yong Peng, 83700 Yong Peng, Johor",Batu Pahat,峇株巴轄,趙子龍,1995.0,,,2.020729,103.0813815,True,Johor
558,BP25,,,,,,,,,,,,,峇株巴轄關聖宮,"No2, Lorong C, Tongkang Pechah, 83010 Batu Pahat, Johor",Batu Pahat,峇株巴轄,關帝爺公,1997.0,,,1.8469413,102.9352354,True,Johor
559,BP26,,,,,,,,,,,,,真佛宗永平濟善雷藏寺,"15, Jalan Ann Loh Yuen, 83700 Yong Peng, Johor.",Batu Pahat,峇株巴轄,七佛（毗婆尸佛、尸弃佛、毗舍浮佛、惧留孙佛、拘那含牟尼佛、迦叶佛、釋迦摩尼佛）,1998.0,,,2.0200326,103.0628689,True,Johor
560,BP27,,,,,,,,,,,,,柔佛州海印學佛會,"No.1, Jalan Mutiara 1, Taman Mutiara, 83000 Batu Pahat, Johor.",Batu Pahat,峇株巴轄,,2003.0,,,1.8611661,103.0045839,True,Johor
561,BP28,,,,,,,,,,,,,永平新港廣正宮,"Jalan Berlian, Kangkar Baru, 85400 Yong Peng, Johor",Batu Pahat,峇株巴轄,天后聖母、媽祖,2004.0,,,2.0630024,103.1289162,True,Johor
562,BP29,,,,,,,,,,,,,南山駕雲殿,"Jalan Kluang, 83000 Batu Pahat, Johor",Batu Pahat,峇株巴轄,武功祖師,2009.0,,,1.8611526,103.0032311,True,Johor
563,BP30,,,,,,,,,,,,,龍工業城濟癲廟,"557a, 6, Jalan Budi Tengah, Taman Wawasan Perindustrian, 83200 Senggarang, Johor",Batu Pahat,峇株巴轄,濟公活佛,2011.0,,,1.7867488,102.9655379,True,Johor
564,BP32,,,,,,,,,,,,,黃老仙師忠義廟,"Batu 3 Jalan Tanjong Laboh 83000 Batu Pahat, Johor.",Batu Pahat,峇株巴轄,,2012.0,,,1.8448723,102.9415285,True,Johor
565,BP33,,,,,,,,,,,,,覺慧禪院,"Jalan Zabedah, Kampung Pegawai, 83000 Batu Pahat, Johor.",Batu Pahat,峇株巴轄,,2013.0,,,1.8528727,102.9350373,True,Johor
566,BP34,,,,,,,,,,,,,峇株巴轄合一壇,"15, Jalan Titiwangsa, Taman Bandar, 83000 Batu Pahat, Johor",Batu Pahat,峇株巴轄,,2014.0,,,1.8290739,102.95285,True,Johor
567,BP35,,,,,,,,,,,,,班卒天后宮,"Taman Peri, 83000 Batu Pahat, Johor",Batu Pahat,峇株巴轄,天后聖母、媽祖,2016.0,,,1.8708746,102.9935743,True,Johor
568,BP36,,,,,,,,,,,,,峇株清水岩,"Jalan Tanjung Laboh, 83000 Batu Pahat, Johor",Batu Pahat,峇株巴轄,法主公、三聖公（张真君、洪、蕭聖君）,2018.0,,,1.842831,102.943426,True,Johor
569,BP37,,,,,,,,,,,,,天航佛堂,"Jalan Nyior, Kangkar Baru, 85400 Yong Peng, Johor",Batu Pahat,峇株巴轄,笑佛,2019.0,,,2.0630966,103.1250052,True,Johor
570,BP38,,,,,,,,,,,,,峇株佛光緣,"44, Jalan Setia Jaya Utama, Taman Setia Jaya, 83000 Batu Pahat, Johor",Batu Pahat,峇株巴轄,佛光大佛,,,,1.869588,102.9451525,True,Johor
571,BP39,,,,,,,,,,,,,永平新港福龍宮,"JT4, Jalan Tokong, Kangkar Bahru, 83700 Yong Peng.",Batu Pahat,峇株巴轄,,,,,2.062804,103.1220209,True,Johor
572,BP40,,,,,,,,,,,,,峇株巴轄德教會紫英閣,"Jalan Tanjung Laboh, Taman Sri Penggaram, 83000 Batu Pahat, Johor",Batu Pahat,峇株巴轄,,,,,1.8429931,102.9431389,True,Johor
573,BP41,,,,,,,,,,,,,永平佛教會,"Jalan DamaiTaman Sri Aman, 83700 Yong Peng, Johor",Batu Pahat,峇株巴轄,觀音娘娘,,,,2.02224,103.066364,True,Johor
574,M01,,,,,,,,,,,,,新觀音堂,"Jalan Salleh, Muar town, Johor.",Muar,麻坡,千手觀音,1895.0,"新建觀音堂碑 （1895）（石製）, 南海飛來碑 （1926）（木製）","普濟華生匾 （1897）,佛光普照匾 （1897）",2.0725162,102.578341,True,Johor
575,M02,,,,,,,,,,,,,粵東古廟,"84000, Taman Sri Emas, 84000 Muar, Johor.",Muar,麻坡,玄天上帝,1895.0,,,2.05057,102.5717101,True,Johor
576,M03,,,,,,,,,,,,,靈安殿,"Jalan Mohamed,Panchor,84500,Muar,Johor,Malaysia.",Muar,麻坡,"玄天上帝, 三山國王",1899.0,,,2.1788989,102.7020218,True,Johor
577,M04,,,,,,,,,,,,,天春堂,"32, Jalan Bakri, 84000 Muar, Johor",Muar,麻坡,南海觀音,1936.0,,,2.0486433,102.5798948,True,Johor
578,M05,,,,,,,,,,,,,班卒城隍殿濟善堂,"Jalan Kampung Jawa, Kampung Jawa, 84500 Panchor, Johor",Muar,麻坡,城隍爺,1955.0,,,2.1590947,102.70441,True,Johor
579,M06,,,,,,,,,,,,,麻屬紅橋復興宮,"TY GAHARU CAFE, 5, Kampung Parit Pechah, 84150 Parit Jawa, Johor",Muar,麻坡,太保爺,1961.0,,,1.92059,102.677339,True,Johor
580,M07,,,,,,,,,,,,,青山廟,"107, Jalan Ismail, Sabak Awor, 84000 Muar, Johor",Muar,麻坡,三皇五帝,1973.0,,,2.074957,102.5683589,True,Johor
581,M08 ,,,,,,,,,,,,,慈天宮,"Sap 9,Jalan bakariah,bukit treh 84000 muar johor",Muar,麻坡,"黃老仙師, 齊天大聖",1974.0,,,2.0626114,102.5746407,True,Johor
582,M09,,,,,,,,,,,,,關帝廟,"Jln Parit Gantong, Kampung Parit Bunga, 84400 Muar, Johor",Muar,麻坡,關帝聖君,1981.0,,,2.1089849,102.560861,True,Johor
583,M10,,,,,,,,,,,,,城隍廟,"Lot 1404,1405,Temple Parit setongkat Darat, Jalan Salleh, 84000 Muar Johor",Muar,麻坡,城隍爺,1985.0,,,2.0705739,102.5982821,True,Johor
584,M11,,,,,,,,,,,,,麻屬班卒善寶宮,"PERSATUAN PENGANUT SAN BAO GONG, KAMPUNG JAWA, PANCHOR, MUAR, JOHOR.",Muar,麻坡,玉皇大帝,1998.0,,,2.0474892,102.5849933,True,Johor
585,T02,,,,,,,,,,,,,玉射北帝廟,"PAK TEE BIO, JALAN KANGKAR, GRISEK, 84700 LEDANG, JOHOR.",Tangkak,東甲,文武元天上帝,1899.0,,,2.2115778,102.7100042,True,Johor
586,T03,,,,,,,,,,,,,屘姑宫,"J143,BATU 18, JALAN SENGKANG, BUKIT GAMBIR, 84800 TANGKAK, JOHOR, MALAYSIA",Tangkak,東甲,屘姑娘娘,1901.0,,,2.2558817,102.6735856,True,Johor
587,T04,,,,,,,,,,,,,砂益天后宮,"140,Jalan Besar Kampung Baru Sagil,84020,Tangkak,Johor",Tangkak,東甲,天后娘娘（妈祖）,1946.0,,,2.3095753,102.6116365,True,Johor
588,T05,,,,,,,,,,,,,包龍堂陰靈殿,"80, Jalan Anggerik, taman payamas, 84900 Tangkak, Johor",Tangkak,東甲,包公,1954.0,,,2.2751952,102.5483524,True,Johor
589,T06,,,,,,,,,,,,,檺林宮,"No218-219 Jln Ann Chuan, Bukit Gambir, 84700 Gerisek, Johor",Tangkak,東甲,杨五六元帅,1955.0,,,2.2090202,102.6546963,True,Johor
590,T07,,,,,,,,,,,,,聖姑廟,"NO. 162, 163 JALAN RAYA BUKIT GAMBIR, 84000 MUAR, JOHOR",Tangkak,東甲,屘姑娘娘,1959.0,,,2.0359456,102.5986597,True,Johor
591,T08,,,,,,,,,,,,,比亞南佛寺," Unnamed Road,15 Kampung Tanjong Batu，84900Tangkak,Johor",Tangkak,東甲,四面佛,1961.0,,,2.251637,102.5403811,True,Johor
592,T09,,,,,,,,,,,,,靈顯宮,"16, JALAN ONG SIONG, 84900 TANGKAK JOHOR",Tangkak,東甲,赵大天君,1965.0,,,2.2700095,102.5352716,True,Johor
593,T10,,,,,,,,,,,,,灵古殿,"PL3, Jalan Paip, Kampung Pantai Layang, 84400 Sungai Mati, Johor",Tangkak,東甲,杨府真人,1968.0,,,2.1229439,102.5615161,True,Johor
594,T12,,,,,,,,,,,,,福靈寺,"18, JALAN PARIT HARUN, KAMPUNG SUNGAI RAMBAI, 84800 BUKIT GAMBIR, TANGKAK, JOHOR",Tangkak,東甲,白衣娘娘,1979.0,,,2.1942572,102.6591465,True,Johor
595,T13,,,,,,,,,,,,,馬佛總東甲支會 ,"No 9, Jalan Kenanga 2, Taman Tangkak Jaya, 84900 Tangkak, Johor",Tangkak,東甲,释迦如来,1983.0,,,2.2686479,102.5521801,True,Johor
596,T14,,,,,,,,,,,,,寳廊四條南海觀音廟,"LOT 2G, 19934 KG.SEROM 5,84400 TANGKAK, JOHOR",Tangkak,東甲,观音娘娘,1983.0,,,2.170221,102.593263,True,Johor
597,T15,,,,,,,,,,,,,包公宫,"111 SIMPANG LIMA, BUKIT GAMBIR, 87000 TANGKAK JOHOR",Tangkak,東甲,包公,1985.0,,,2.2334434,102.6164085,True,Johor
598,T16,,,,,,,,,,,,,大老爺宮(聖靈宮),"Lorong 3，Taman Sentosa, 84900 Tangkak, Johor",Tangkak,東甲,北极大帝,1992.0,,,2.2729804,102.5404142,True,Johor
599,T17,,,,,,,,,,,,,金液洞天仙公宮,"TL 183, Parit Pulai, Serom, 84410, Ledang, Johor",Tangkak,東甲,观音娘娘,1994.0,,,2.195476,102.629259,True,Johor
600,T18,,,,,,,,,,,,,洹娑佛教中心,"159, N/V 1, 84900 TANGKAK, JOHOR",Tangkak,東甲,毗盧遮那如來,1999.0,,,2.271093,102.5419882,True,Johor
601,T19,,,,,,,,,,,,,崎頭館,"No.53,Jalan ong siong,84900, Tangkak, Johor",Tangkak,東甲,池王爷,2001.0,,,2.2717233,102.5374531,True,Johor
602,T20,,,,,,,,,,,,,聖帝宮,"Jalan Kebun Rambutan, Sagil, 84900, Johor",Tangkak,東甲,,2002.0,,,2.3058367,102.6073999,True,Johor
603,T21,,,,,,,,,,,,,福德祠,"LOT 1074, JALAN SENGKANG, BUKIT GAMBIR, LEDANG, 84800 TANGKAK JOHOR",Tangkak,東甲,福德正神,2003.0,,,2.2604428,102.6777178,True,Johor
604,T22,,,,,,,,,,,,,玉射和真道堂,"Pertubuhan Kebajikan Ho Chin To, Grisek, 84700, Tangkak, Johor",Tangkak,東甲,,2006.0,,,2.271093,102.5419882,True,Johor
605,T23,,,,,,,,,,,,,紫光閣,"88, Jalan Serom, 84400 Sungai Mati, Johor.",Tangkak,東甲,關聖帝君,2008.0,,,2.1637661,102.5709198,True,Johor
606,T25,,,,,,,,,,,,,天聖宮,"LOT NO. 10410 KAMPUNG BATU 10, JALAN MUAR, 84900 TANGKAK, JOHOR.",Tangkak,東甲,华光大帝,2018.0,,,2.1910071,102.5489949,True,Johor
607,T26,,,,,,,,,,,,,玉射福德殿大伯公,"258, Jalan New Village, Grisek, 84700, Tangkak, Johor.",Tangkak,東甲,福德正神,2019.0,,,2.271093,102.5419882,True,Johor
608,T27,,,,,,,,,,,,,天后宮,"Kampung Parit Pelampong, 84300 Sungai Mati, Johor",Tangkak,東甲,天后娘娘（妈祖）,2020.0,,,2.171105,102.5576521,True,Johor
609,S01,,,,,,,,,,,,,威灵殿包公廟,"10, Jln Bukit Jaya, Bukit Siput, 85000 Segamat, Johor",Segamat,昔加末,包公,1954.0,,,2.4809468,102.8482712,True,Johor
610,S02,,,,,,,,,,,,,彼咯觀音堂,"No. 13-C, Jalan Pang Kong Fatt, 86500 Bekok, Segamat Johor, Malaysia.",Segamat,昔加末,觀音娘娘,1990.0,,,2.2983087,103.1320925,True,Johor
611,S03,,,,,,,,,,,,,彼咯觀音寺,"34 , Jalan Tang, 86500 Bekok, Segamat Johor, Malaysia",Segamat,昔加末,觀音娘娘,1988.0,,,2.2975084,103.129629,True,Johor
612,S06,,,,,,,,,,,,,三爺殿,"Kampung Sedeng, 85000 Segamat District, Johor",Segamat,昔加末,大二爺伯,2006.0,,,2.491636,102.8292059,True,Johor
613,S07,,,,,,,,,,,,,善福宮,"Lot 1183, Kampung Paya Pulai, 85000 Segamat, Johor.",Segamat,昔加末,玉皇大帝,2010.0,,,2.492385,102.8192425,True,Johor
614,S08,,,,,,,,,,,,,五皇娘廟,"Lot 2607,Batu 3,JLN Genuang,Bukit Siput,85020 Segamat. 85020",Segamat,昔加末,五皇娘,1944.0,,,2.4976394,102.8306256,True,Johor
615,S09,,,,,,,,,,,,,正見寺,"Lot 396, Pekan, Kampung Bumbun, 85000 Segamat, Johor",Segamat,昔加末,釋迦牟尼,2011.0,,,2.5465382,102.8072574,True,Johor
616,S11,,,,,,,,,,,,,洪聖廟,"Jalan Kangkar 2, 85400 Chaah, Johor",Segamat,昔加末,洪仙大帝,1980.0,,,1.5356962,103.7581127,True,Johor
617,S12,,,,,,,,,,,,,西龍宮,"Bukit Siput, 85000 Bukit Siput, Johor",Segamat,昔加末,廣澤尊王,1932.0,,,2.484944,102.846794,True,Johor
618,S14,,,,,,,,,,,,,善意堂,"46, Jalan Yew Chor, 85400 Chaah, Johor",Segamat,昔加末,,,,,2.2505446,103.044754,True,Johor
619,S15,,,,,,,,,,,,,彼咯天靈堂,"No. 11, Jalan Pang Kong Fatt, Bekok, Johor.",Segamat,昔加末,,,,,2.2980597,103.13215,True,Johor
