InputID,TargetID,Distance
洪仙大帝廟,千古廟 [仙四师爷],229041.49755683
洪仙大帝廟,譚公仙聖廟,230178.783129706
洪仙大帝廟,天师爺宮,231186.177877739
洪仙大帝廟,紫竹（竺）亭,232070.265229684
洪仙大帝廟,三聖宫,203704.799155119
洪仙大帝廟,福顺廟,89440.6479657963
洪仙大帝廟,天后宫,26392.5528811204
洪仙大帝廟,慈光亭,136259.780488437
洪仙大帝廟,靈福宫,86327.4482500388
洪仙大帝廟,天后宫,247137.958549482
洪仙大帝廟,觀音堂,313349.859083039
洪仙大帝廟,廣福廟,245063.956117027
洪仙大帝廟,天后宫,277963.441386595
洪仙大帝廟,古城堂,287827.399099115
洪仙大帝廟,廣福廟,289009.817305624
洪仙大帝廟,慶興廟,643472.503800676
洪仙大帝廟,廣福宫,541377.779778111
洪仙大帝廟,廣福宫,617588.308835345
洪仙大帝廟,聖春宮 [赤脚妈祖庙],504997.846495067
洪仙大帝廟,鎭興宮 [吉蘭丹唐人坡],524869.411271991
洪仙大帝廟,永平天保宮 (68尺濟公),81954.8370373017
洪仙大帝廟,永平天靈宮,82459.4545762273
洪仙大帝廟,永平天後宮-又稱媽祖廟,82830.5974296514
洪仙大帝廟,正福德宮,82101.1524378515
洪仙大帝廟,佛教圓滿蕯迦中心,82209.6713523042
洪仙大帝廟,永平德教會紫安閣,81383.5245335358
洪仙大帝廟,Buddhist Tzu Chi Foundation Malaysia (Johor Bahru) 慈濟,12200.0327123195
洪仙大帝廟,武天宫,17936.3240574472
洪仙大帝廟,弥陀之家东林寺,12017.0563646402
洪仙大帝廟,圆观堂,11784.6978189536
洪仙大帝廟,金刚寺,13688.0836833866
洪仙大帝廟,柔佛州永平趙子龍廟,81383.5245335358
洪仙大帝廟,永平佛教會,82403.9966038701
洪仙大帝廟,善意堂 SHUNG HEE TO TEMPLE,100029.385444474
洪仙大帝廟,法南宮,99516.7754540071
洪仙大帝廟,三合港老港腳洪仙宮 Chaah Lao Gang Jiao Hong Xian Gong,100405.384824607
洪仙大帝廟,慈善堂,82408.627769162
洪仙大帝廟,璧山宮 / 水尾聖娘,140941.79498977
洪仙大帝廟,華人廟宇,140908.25976601
洪仙大帝廟,雲峰宮 Yun Feng Gong,144080.794981229
洪仙大帝廟,利民達八城殿,143636.553400123
洪仙大帝廟,南海廟,144162.091412819
洪仙大帝廟,青龍亭,144036.951305295
洪仙大帝廟,昔加末余文牙華光宮,138036.133520559
洪仙大帝廟,青雲岩,137993.720632391
洪仙大帝廟,"1.	(聖王廟)Sheng Wang Temple",138035.859463032
洪仙大帝廟,昔加末大悲水九皇大帝,139387.604433125
洪仙大帝廟,慈雲寺 （ 十八娘娘觀音廟）,139524.117992343
洪仙大帝廟,神威鎮廟,144054.087899057
洪仙大帝廟,排海廟,134086.125660866
洪仙大帝廟,青雲岩廟,138035.859463032
洪仙大帝廟,(聖王廟) Sheng Wang Temple,138035.859463032
洪仙大帝廟,揚福宮,113510.777126924
洪仙大帝廟,善德壇行善社,10733.3372503247
洪仙大帝廟,得教會濟賢善社,11226.9542658365
洪仙大帝廟,城隍殿 Sin Ong Tien,10307.8796923221
洪仙大帝廟,濟公廟/大爺二爺府,10711.3053957814
洪仙大帝廟,廣福廟Kempas Banjaran,10982.4423668227
洪仙大帝廟,濟公廟,12224.6493174932
洪仙大帝廟,三神廟，天後聖母,13509.0720641869
洪仙大帝廟,Sam Siang Keng 三善宮,17235.1307456219
洪仙大帝廟,柔佛古廟,19774.569096272
洪仙大帝廟,淡杯天後宮,13683.7461591448
洪仙大帝廟,新山聖蓮宮,17764.2118385909
洪仙大帝廟,天后宮,17476.0373764969
洪仙大帝廟,善和堂,17764.1441502435
洪仙大帝廟,壹仟間大伯公廟,12322.2035019857
洪仙大帝廟,南海宮 – 40年歷史,17014.7538705819
洪仙大帝廟,天馬道場,85136.1759252421
洪仙大帝廟,普陀淨寺,87964.5719424603
洪仙大帝廟,龍安廟,104888.730693452
洪仙大帝廟,林氏宗祠天後宮,88982.3027872979
洪仙大帝廟,媽祖廟/忠義廟/ 福興宮/城隍廟,96984.5814159177
洪仙大帝廟,建南寺 (太子爺公廟),88114.9216576895
洪仙大帝廟,覺慧禪院,89369.9317188006
洪仙大帝廟,修緣廟 Penganut Buddha Xiu Yuan,85250.274019389
洪仙大帝廟,興義殿(五付大人)- 白馬顯神威,109487.001700469
洪仙大帝廟,青雲寺南海觀音廟,83718.8645340756
洪仙大帝廟,南山駕雲殿,84619.9860648859
洪仙大帝廟,觀音亭,89010.6516817751
洪仙大帝廟,慈航堂,116353.01191148
洪仙大帝廟,麻坡紅橋復興宮,111250.869235194
洪仙大帝廟,玄天廟,16675.9840493225
洪仙大帝廟,邊佳蘭 / 泰山宮,56381.0232193795
洪仙大帝廟,觀音寺,63945.5818314865
洪仙大帝廟,鳳山宮,65635.5450179064
洪仙大帝廟,沈氏族廟,66265.9515570317
洪仙大帝廟,夫人媽廟,66199.0253486766
洪仙大帝廟,寶安宮 – 四位王府廟,66168.6529012874
洪仙大帝廟,法主宮,66199.0253486766
洪仙大帝廟,五灣新鳳鳳山廟,67342.8270298245
洪仙大帝廟,8間廟,68494.750871591
洪仙大帝廟,譚公廟TamKungTemple,6189.18027099265
洪仙大帝廟,洪仙大帝廟,561.41851182092
洪仙大帝廟,柔佛士乃濟公壇,6773.30489129368
洪仙大帝廟,士乃 觀音廟 Senai Guan Yin Ting,6773.30489129368
洪仙大帝廟,三清玉皇大帝,7135.29163223598
洪仙大帝廟,士乃大伯公,6882.88036270828
洪仙大帝廟,八寶廟 大伯公,15583.3058886867
洪仙大帝廟,蓮花宮 – 大，二，三爺伯,15793.9484446216
洪仙大帝廟,新山儒家慈規堂,14363.1737560425
洪仙大帝廟,福德正神,16528.3655984573
洪仙大帝廟,三鳳宮,17780.6921079745
洪仙大帝廟,萬佛如,16528.3655984573
洪仙大帝廟,列光鎮北斗宮,14248.0069680767
洪仙大帝廟,天賜萬天官泰國廟,11284.0945081556
洪仙大帝廟,山頂五鳳廟,11256.1148850593
洪仙大帝廟,法輪精社,11754.5824846597
洪仙大帝廟,星君廟,12896.7699117139
洪仙大帝廟,地南阿彌陀佛蓮社,14017.5442144233
洪仙大帝廟,地南奧林菩提佛教會,13182.5823532921
洪仙大帝廟,萬孚天後宮,18676.0590960476
洪仙大帝廟,萬孚協天宮,18818.6342896878
洪仙大帝廟,法雨禪寺FA YI TEMPLE,15057.7744164417
洪仙大帝廟,柔佛雙溪地南古廟,15550.328662824
洪仙大帝廟,淨業精舍 pure Karma Temple,16124.0607462009
洪仙大帝廟,萬仙廟,12204.8279705765
洪仙大帝廟,法主庙 昆崙洞,7406.19564917864
洪仙大帝廟,沙令古來区法灵壇洪仙大帝,7445.31106244164
洪仙大帝廟,五显宫 华光大帝,6967.66371467048
洪仙大帝廟,花菓宮 • 大聖佛祖,8288.8337082091
洪仙大帝廟,玉皇協天大帝,10908.1977362433
洪仙大帝廟,真佛宗 敬佛堂,11537.6029392238
洪仙大帝廟,雲山宮 / 南海慈航宫,9602.79067854069
洪仙大帝廟,柔佛州道教協會,19719.333565086
洪仙大帝廟,新山噶瑪噶舉佛教會,15613.6333722059
洪仙大帝廟,中元天帝宮ChineseTemple,14610.7004820622
洪仙大帝廟,三合宮ChineseTemple,14883.2409703532
洪仙大帝廟,天公壇 Taoist Temple,15105.0291845558
洪仙大帝廟,福林园济圣宫,11389.2907230166
洪仙大帝廟,阿依淡大伯公Tokong Air Hitam,29841.4980376558
洪仙大帝廟,善才爷Nam Thien Temple,128203.605112305
洪仙大帝廟,仙公山,115958.484120052
洪仙大帝廟,巴口真人宫,123912.585047558
洪仙大帝廟,白凤仙师宫,124353.232119778
洪仙大帝廟,天安堂•准提菩萨,124270.518196112
洪仙大帝廟,廻龍舘,124381.969499552
洪仙大帝廟,白马老师公庙,124005.243826902
洪仙大帝廟,吧口晋程廟,123913.983664809
洪仙大帝廟,飞来洞,125039.53953395
洪仙大帝廟,麻坡慧海净宗学会,130790.523674196
洪仙大帝廟,麻坡天亭堂白衣娘娘,131110.347238529
洪仙大帝廟,麻坡玉封玉龙宫,132413.536794178
洪仙大帝廟,麻坡新奇珍宴会所,133238.264070831
洪仙大帝廟,麻坡佛教净业寺,133308.078904566
洪仙大帝廟,修德善堂,133104.518498558
洪仙大帝廟,中水宫 Zhong Shui Gong,132784.478950638
洪仙大帝廟,金龍寺 Kim Leng Tze,135179.009549741
洪仙大帝廟,慈云精舍-一(真法界公行),124349.139277739
洪仙大帝廟,麻坡天亭堂白衣娘娘,131110.347238529
洪仙大帝廟,麻坡玉封玉龙宫,132413.536794178
洪仙大帝廟,吧口福音堂 - 吧口福音堂,125076.123435787
洪仙大帝廟,玉檺林宮,132462.121141893
洪仙大帝廟,聖姑廟,132816.677890806
洪仙大帝廟,天雲寺 / 永春烏鬚觀音,133277.20015111
洪仙大帝廟,侯爺符 / 天波楊門,133277.20015111
洪仙大帝廟,比亞南佛寺,145822.769112817
洪仙大帝廟,東甲龍福堂(LongFu Temple),147494.558093502
洪仙大帝廟,福泉宫善财爷张公圣君庙,147398.777827695
洪仙大帝廟,大老爷(聖靈宫),147307.859291825
洪仙大帝廟,茧云宫,146606.932909633
洪仙大帝廟,武吉港脚天后宫,140283.785598672
洪仙大帝廟,實廊南海觀音廟,136627.05505839
洪仙大帝廟,古灵殿,134113.383232542
洪仙大帝廟,麻坡南海飞来观音菩萨,133844.647055537
洪仙大帝廟,麻坡粤东古庙,130262.424545507
洪仙大帝廟,麻坡天春堂,132525.713109198
洪仙大帝廟,Ching San Miao Temple 青山庙,135058.942829134
洪仙大帝廟,黄老仙师慈天宫,130262.424545507
洪仙大帝廟,麻坡大悲林,134448.256721364
洪仙大帝廟,新加望城隍庙,132153.032609432
洪仙大帝廟,欽巡池府王爺-大人公崎頭館,147152.473211
洪仙大帝廟,天惠觀音堂,134206.403780192
洪仙大帝廟,保零殿,117968.595619845
洪仙大帝廟,巴莪南天庙,117968.595619845
洪仙大帝廟,麻坡巴莪老港圣明庙,120295.449137288
洪仙大帝廟,圣君殿,117341.895686718
洪仙大帝廟,巴莪南天庙,117968.595619845
洪仙大帝廟,飛來洞,128801.388646417
洪仙大帝廟,头条福寿宫老庙,128973.565699102
洪仙大帝廟,顺平官,128976.542583154
洪仙大帝廟,玄順殿,129040.168410922
洪仙大帝廟,禅清殿,134143.028844351
洪仙大帝廟,慧觉殿,131405.083945897
洪仙大帝廟,龍山嚴,128461.506214038
洪仙大帝廟,翠美古庙,123531.587380332
洪仙大帝廟,清水祖師,123531.587380332
洪仙大帝廟,"一真法界 Yap Chan Fatt Kai Temple,",10690.1498552034
洪仙大帝廟,鬼谷仙師,13165.2498930909
洪仙大帝廟,樂符宮,276203.396009694
洪仙大帝廟,洪仙宮,16883.2837935417
洪仙大帝廟,水尾聖娘,11695.0436328488
洪仙大帝廟,福德廟,14073.4617224644
洪仙大帝廟,天樂宮神廟,16580.3797214487
洪仙大帝廟,大學城關帝廟 Guan Ti Temple Taman U,13176.280662555
洪仙大帝廟,二郎神廟,12686.6670330095
洪仙大帝廟,鰲峰宮， 保生大帝,13028.2609062054
洪仙大帝廟,拿督公廟,11695.0436328488
洪仙大帝廟,洪仙大帝,11840.7218412094
洪仙大帝廟,三山國王廟,13735.0625390189
洪仙大帝廟,皇后花园法主公宫,12728.858031938
洪仙大帝廟,士古来玉旨敕封三教中佛殿,10349.0425797921
洪仙大帝廟,圆观堂,11784.6978189536
洪仙大帝廟,武天宫 Wu Tian Gong,17936.3240574472
洪仙大帝廟,慈濟 Buddhist Tzu Chi Foundation Malaysia (Johor Bahru),12200.0327123195
洪仙大帝廟,Buddhist Tzu Chi Foundation Malaysia (Johor Bahru) 慈濟,12200.0327123195
洪仙大帝廟,武天宫,17936.3240574472
洪仙大帝廟,弥陀之家东林寺,12017.0563646402
洪仙大帝廟,圆观堂,11784.6978189536
洪仙大帝廟,金刚寺,13688.0836833866
洪仙大帝廟,仙靈廟,144054.087899057
洪仙大帝廟,皇后花园法主公宫,12728.858031938
洪仙大帝廟,慈濟,12200.0327123195
洪仙大帝廟,武天宫 Wu Tian Gong,17936.3240574472
洪仙大帝廟,圆观堂,11784.6978189536
洪仙大帝廟,士古来玉旨敕封三教中佛殿,10349.0425797921
洪仙大帝廟,金刚寺,13688.0836833866
洪仙大帝廟,西陽伯公宮,24046.7617336706
洪仙大帝廟,吳爺宮,23949.0245341527
洪仙大帝廟,聖德廟,24269.2637738648
洪仙大帝廟,而南伯公廟,24540.7978503678
洪仙大帝廟,中國佈道會北干那那聖道堂,24115.3288776373
洪仙大帝廟,修本堂 ulu Choh,24308.1836543977
洪仙大帝廟,忠義堂,24308.1836543977
洪仙大帝廟,慈庵廟大伯公,19764.4846187959
洪仙大帝廟,保聖宮,20157.8639916077
洪仙大帝廟,光明寺,20647.8408028106
洪仙大帝廟,大善寺 （ 店屋庙）,18177.18396697
洪仙大帝廟,Thekchen Choling Kota Tinggi大乘禅寺哥打丁宜禅修中心,21644.5613500884
洪仙大帝廟,天聖宮 – kota tinggi,21681.8416489366
洪仙大帝廟,哥打丁宜善導精舍,23607.1719496899
洪仙大帝廟,哥打丁宜龍望關帝廟,23671.4572367878
洪仙大帝廟,Fattus 金山谷法渡寺,23676.0103430197
洪仙大帝廟,天鳳廟 / 哪吒蓮花三太子,25679.463179055
洪仙大帝廟,明山宮 / 觀音 / 關公,25772.3383606355
洪仙大帝廟,哥打丁宜德教会紫登阁,25523.7857712783
洪仙大帝廟,峝主庙 • 侯王爷,37923.4250690337
洪仙大帝廟,南亚港龙潭古庙,37923.4250690337
洪仙大帝廟,东勇庙,57989.8401986185
洪仙大帝廟,三寶壇 San Bao Temple,43664.2115754819
洪仙大帝廟,,43793.7614799955
洪仙大帝廟,令金睡佛寺 （ 住家）,44109.8029485235
洪仙大帝廟,令金新村老觀音廟,44264.4390727533
洪仙大帝廟,新邦令金濟公壇,48529.3610194273
洪仙大帝廟,新邦令金德教會紫濡閣,46837.3247534896
洪仙大帝廟,雲龍宮,48858.6738817824
洪仙大帝廟,天福寺,46545.8593262686
洪仙大帝廟,慈善堂,46545.8593262686
洪仙大帝廟,SJK(C) Machap,56030.4044618844
洪仙大帝廟,嗎什濟寶堂,48085.3258150389
洪仙大帝廟,崑崙洞法主公,47721.848654958
洪仙大帝廟,Melaka Buddhist Lodge (Chee Sze Lin) 佛教居士林,176521.176663772
洪仙大帝廟,青龙宫 Selandar Cheng Leong Keng,169113.539134301
洪仙大帝廟,马六甲三宝山,172151.115512975
洪仙大帝廟,宁宜苏拜城堡（Kota Bukit Supai Kuala Linggi / Fort Supai),209785.98591453
洪仙大帝廟,Kwan Yin Tang Temple 观音堂,173374.509532378
洪仙大帝廟,Xiang Lin Si Temple,173220.943148457
洪仙大帝廟,Chee Teong Beow Temple 慈忠庙 / 黄老仙师,174353.056456736
觀音堂,大圣堂,263945.125743024
觀音堂,南天宫九皇爷,263547.442039728
觀音堂,金英庙,272693.855007222
觀音堂,阮梁圣佛宫,276785.835616577
觀音堂,桃园圣宫,273196.775774502
觀音堂,威灵宫,288136.374910536
觀音堂,玄天上帝宫,276848.558282028
觀音堂,斗母宫,274426.630722256
觀音堂,开封府龙图宫,269870.733571074
觀音堂,阮梁圣公佛,274547.118389338
觀音堂,山云宫,270883.327039706
觀音堂,五雷仙师坛,269729.954421359
觀音堂,玉皇庙,269995.290218654
觀音堂,白鹤仙法师公古庙,303902.656419478
觀音堂,白虎宫,288712.890173706
觀音堂,班达马兰东南宫,286670.517542175
觀音堂,班达马兰二区天和宫,287394.942074529
觀音堂,班达马兰观西宫,286867.207095909
觀音堂,班达马兰后尾芭清林寺,285898.253430618
觀音堂,班达马兰梨山圣母宫,287499.156076269
觀音堂,班达马兰灵宝宫,285607.146207202
觀音堂,班达马兰善童坛,286574.684934703
觀音堂,班达马兰万津路妈祖庙,277713.826295166
觀音堂,班达马兰咸水芭宝圣宫,250806.084403634
觀音堂,班达马兰咸水芭莲安宫,287416.620724174
觀音堂,班达马兰一区关顺宫,287282.515204348
觀音堂,班达马兰一区尾张公坛,286823.712977251
觀音堂,班达马兰玉皇庙,287102.105910412
觀音堂,班达马兰再也二路尾关庆宫,285716.379702841
觀音堂,船头拿督公新宫,287044.84548611
觀音堂,达摩祖师庙,303893.172277234
觀音堂,福进宫,286558.160213917
觀音堂,福龙宫,304526.379002636
觀音堂,港口班达马兰师公坛,287284.007207488
觀音堂,关庆宫,286634.027254985
觀音堂,观合宫,287001.831261155
觀音堂,观灵宫,285607.146207202
觀音堂,观南宫,286670.517542175
觀音堂,观天宫,286999.887478415
觀音堂,广福宫,285898.253430618
觀音堂,济仙洞关帝宫,271379.877928386
觀音堂,莲花清人寺,286408.570415189
觀音堂,联福庙、联福宫,285898.253430618
觀音堂,拿督娘娘宫,304526.379002636
觀音堂,南海观音亭,303902.656419478
觀音堂,南天宫,304526.379002636
觀音堂,泗灵宫,287075.838357218
觀音堂,孙福宫,286930.95454873
觀音堂,太上老君仙法师公古庙,304526.379002636
觀音堂,天恩道堂（真空教）,285339.069319139
觀音堂,靔宝宫,285716.379702841
觀音堂,靔寿宫,285716.379702841
觀音堂,协天宫,296219.279230141
觀音堂,阴应宫,304526.379002636
觀音堂,昭应祠,289595.804898243
觀音堂,昭应庙天后宫,296219.279230141
觀音堂,吧生莲花清人寺佛祖慈善院,287468.227004872
觀音堂,法灵宫,288603.160403124
觀音堂,法门寺,283155.380647614
觀音堂,福成宫,288052.209906508
觀音堂,福德正神宫,288539.535802128
觀音堂,观宝宫,286478.143908746
觀音堂,观世庙,286529.800803434
觀音堂,合莲坛,285998.72229347
觀音堂,吉胆过港区協天宫,304526.379002636
觀音堂,莲花宫,281399.769834501
觀音堂,莲忠宫,283525.986146169
觀音堂,南天门孫福宮,286930.95454873
觀音堂,普光兰若,288123.441182588
觀音堂,师公坛,287284.007207488
觀音堂,天赐宫,288213.119179044
觀音堂,靝寿宫,286634.027254985
觀音堂,珠兴祠,288017.203975986
觀音堂,紫云福德祠,286878.049459533
觀音堂,八宝宫,292245.745627855
觀音堂,巴生港口清凉亭,288049.419664538
觀音堂,巴生港口天福宫,288312.766214637
觀音堂,巴生港口天缘道堂（真空教）,285884.918929957
觀音堂,巴生加埔路二支協天宫,289692.339352507
觀音堂,巴生加埔路九支天灵宫,296807.996276447
觀音堂,巴生加埔十一支兴化府,299265.222895819
觀音堂,巴生峇都勿拉南阳宫,289026.934989106
觀音堂,白音宫,284730.858033513
觀音堂,船头哪督,287116.65605556
觀音堂,二支南山洞威灵宫,288795.481158959
觀音堂,凤山寺,286157.731067112
觀音堂,佛喃码万灵宫、万灵宫,287215.503741644
觀音堂,福德坛,285700.485702623
觀音堂,高阳苑中南庙,281917.935277526
觀音堂,汉寿亭侯关帝庙,284589.201591609
觀音堂,河边路石山哪督爷公,287605.969790079
觀音堂,河边路靔灵宫,288001.749892372
觀音堂,河边路同心宫,288001.749892372
觀音堂,河天宫,289950.659062426
觀音堂,加埔路八支聚宝堂,297276.693302745
觀音堂,加埔路二支半大伯公坛,288520.96305411
觀音堂,加埔路十二支三福宫,298091.048681396
觀音堂,加埔路十四支天顺宫,298087.562594973
觀音堂,加埔路十支茅山法祖,300348.631669604
觀音堂,加埔路一支川童宫,289466.818134556
觀音堂,崑崙坛,290461.730679397
觀音堂,莲亭寺,291580.456845532
觀音堂,良木宫,284184.667688097
觀音堂,龙和宫,286374.879330824
觀音堂,龙礼寺,285700.485702623
觀音堂,马基督哪卓公,287116.65605556
觀音堂,木吒宫李府二太子,287258.325505199
觀音堂,南山宫,286664.559333405
觀音堂,七星佛光真君坛、七星佛光坛,281637.782571381
觀音堂,七玉殿,285963.089933391
觀音堂,圣淘沙北主宫,282301.600621233
觀音堂,圣淘沙东岳坛,282550.344818664
觀音堂,圣淘沙福德宫,280529.719436586
觀音堂,圣淘沙美华花园寿龟庙,282479.527230521
觀音堂,圣淘沙哪督宫,282580.305176455
觀音堂,圣淘沙石壶宫,280108.493706938
觀音堂,圣淘沙石头宫,282380.846081478
觀音堂,十五支天后宫,306391.702899565
觀音堂,双溪槟榔二支半马山灵宫,289466.818134556
觀音堂,太明宫,287116.65605556
觀音堂,天圣宫,292025.657850904
觀音堂,天云宫,286289.441072116
觀音堂,五条路观音亭,286327.254395185
觀音堂,五条路开封府,286338.754579529
觀音堂,伍德宫,284715.588072212
觀音堂,许大宫,285963.089933391
觀音堂,沿海宫,285700.485702623
觀音堂,椰脚联合庙,286546.442808888
觀音堂,椰脚紫云亭,286827.241759384
觀音堂,永安镇二副天福宫,286021.600533617
觀音堂,永安镇通圣洞,286089.126001941
觀音堂,园拿督保灵宫,292318.820548108
觀音堂,月天宫,286815.710066921
觀音堂,云天宫、加埔云天宫,298741.737602485
觀音堂,直落昂八仙庙,287046.713006924
觀音堂,直落昂城隍庙,287046.713006924
觀音堂,直落昂慈德堂,287046.713006924
觀音堂,直落昂地灵宫,286617.498805171
觀音堂,直落昂福灵宫,286990.876569189
觀音堂,直落昂全顺宫,286621.027450242
觀音堂,直落昂西天宫,286157.755049961
觀音堂,直落玻璃凤山寺公会,287345.054538416
觀音堂,直落玻璃河边路天福宫,288312.766214637
觀音堂,直落玻璃顺灵宫,287724.724592585
觀音堂,中路六哩威灵宫,292036.693470758
觀音堂,中路一支巴生园南天宫万寿坛,287310.908807285
觀音堂,中路一支巴生园岩法坛,287258.325505199
觀音堂,中路一支吧生园华光宝殿,287361.208693814
觀音堂,中路张圣宫,286916.447799112
觀音堂,中路中川宫,286437.146889863
觀音堂,竹林观音庙,285268.178173537
觀音堂,紫林坛,291702.851844642
觀音堂,宗孔堂,286409.158022254
觀音堂,士拉央峇鲁忠义庙,279331.045229644
觀音堂,士拉央自在宫,280068.633984259
觀音堂,东禅寺,271582.504000775
觀音堂,联军庙,268742.976376881
觀音堂,罗汉宫,268227.955284516
觀音堂,南海观音寺,275279.622551436
觀音堂,仁加隆万寿宫,271582.504000775
觀音堂,太保凤山寺,268464.031907191
觀音堂,天福宫,334604.43471122
觀音堂,雪兰莪仁嘉隆显威灵,275279.622551436
觀音堂,忠义庙,268079.471193969
觀音堂,福圣宫,267575.543180432
觀音堂,清兰宫,270485.143772153
觀音堂,清龙宫,254784.23993725
觀音堂,顺平宫,254267.296451877
觀音堂,顺天宫,261209.671061169
觀音堂,雪兰莪丹绒士拔石云宫,257652.66857975
觀音堂,玉封忠义宫,254364.681936293
觀音堂,丹绒加弄協天宫,333834.915177201
觀音堂,六支副天福宫,334604.43471122
觀音堂,六支玉皇太子殿,334747.562710288
觀音堂,平安宫,333662.738155805
觀音堂,大港白鹤仙法师宫,368373.945003918
觀音堂,大港福顺宫,368352.21755497
觀音堂,大港善财童子庙,368546.955631751
觀音堂,大港天德堂,367701.803017481
觀音堂,大港仙法师公古庙,368345.876551816
觀音堂,大港永安宫,367806.304404336
觀音堂,利安庙,253409.324966111
觀音堂,无拉港玉皇庙,257264.175385654
觀音堂,丰天宫,252166.326798956
觀音堂,凤山寺,250416.22126737
觀音堂,观音亭,250364.911139577
觀音堂,魁镇庙,250763.077206463
觀音堂,三清宫,257179.550574146
觀音堂,师爷宫,251692.856946808
觀音堂,仙四师爷庙,255580.695057013
觀音堂,地藏庵,551152.482639524
觀音堂,广德宫,546737.837253002
觀音堂,靈應社,551619.539168752
觀音堂,天福宫,552380.260979621
觀音堂,鳳山寺,552832.27555865
觀音堂,慈濟宫,552984.600323318
觀音堂,海珠嶼大伯公廟,559236.609608806
觀音堂,胡靖古廟,553566.798068315
觀音堂,清觀寺,556336.9193511
觀音堂,邱氏宗祠龍山堂,553026.036955831
觀音堂,伍氏家廟,553142.087886147
觀音堂,青雲巖（槟城蛇庙）,548380.905412435
觀音堂,觀音寺,552975.690700766
觀音堂,寶譽堂,555708.660769917
觀音堂,城隍廟,553455.50912044
觀音堂,大伯公福德祠,553152.277328365
觀音堂,大圓佛堂,554329.510909998
觀音堂,福壽宫,556027.781751123
觀音堂,广福宫(廣福宮/觀音亭),553254.553246635
觀音堂,開山王廟,552605.297511923
觀音堂,劉關張趙廟,553071.91427917
觀音堂,六桂堂,554731.832368179
觀音堂,魯班古廟,553452.357831111
觀音堂,清龍宫,552572.861938348
觀音堂,水美宫,557333.467521174
觀音堂,極樂寺,556476.289024245
觀音堂,天公壇,557005.090580464
觀音堂,伯公廟,539844.358665594
觀音堂,福德祠,522265.103137612
觀音堂,雷方邝宗祠溯源堂,553550.538080712
觀音堂,梁氏家庙,554698.271311648
觀音堂,聖古庙,505146.560479442
觀音堂,昭惠廟,456773.980495328
觀音堂,金寶古廟,402230.455226783
觀音堂,鳳山寺,476751.857288922
觀音堂,檺林宮,476789.85494751
觀音堂, 绥靖伯庙,478829.453498936
觀音堂,垻羅（大伯公）古廟,430573.05285633
觀音堂,水月宫（观音庙）,431013.322312926
觀音堂,大覺華寺,264722.645258291
觀音堂,登彼岸,269260.67387302
觀音堂,七寶禪寺 [慈雲山],267283.607807796
觀音堂,千佛寺,267976.860719649
觀音堂,譚公仙聖廟,277037.275296737
觀音堂,天后宮,269086.663246855
觀音堂,仙四師爺宮,269910.573618611
觀音堂,中马六桂堂,268298.328876916
觀音堂,勇全殿,162228.326095938
觀音堂,保安宫,163350.332798645
觀音堂,寶山亭,162670.553340079
觀音堂,大伯公祠,163519.175869985
觀音堂,觀音堂,163890.400941666
觀音堂,廣福宫,163779.607866614
觀音堂,湖海殿,163398.51781942
觀音堂,華德宫,163823.167212038
觀音堂,青雲亭,163715.070021915
觀音堂,三寶山,162670.553340079
觀音堂,三多廟,163519.175869985
觀音堂,天德宫,163775.029127497
觀音堂,玉虚宫,167276.264331403
觀音堂,千古廟 [仙四师爷],219895.269783904
觀音堂,譚公仙聖廟,221052.288675732
觀音堂,天师爺宮,222077.737791161
觀音堂,紫竹（竺）亭,222946.425945101
觀音堂,三聖宫,194882.292100799
觀音堂,福顺廟,89047.9903371003
觀音堂,天后宫,34251.7455974581
觀音堂,慈光亭,128051.012166365
觀音堂,靈福宫,76842.459064306
觀音堂,天后宫,239896.46070437
觀音堂,觀音堂,305459.607892723
觀音堂,廣福廟,241126.600896781
觀音堂,天后宫,269086.663246855
觀音堂,古城堂,279700.194273974
觀音堂,廣福廟,280888.566902978
觀音堂,慶興廟,636105.423674805
觀音堂,廣福宫,533544.952632015
觀音堂,廣福宫,610086.057731128
觀音堂,聖春宮 [赤脚妈祖庙],499661.907052719
觀音堂,鎭興宮 [吉蘭丹唐人坡],519680.550565234
觀音堂,永平天保宮 (68尺濟公),72820.6245173392
觀音堂,永平天靈宮,73350.8802686738
觀音堂,永平天後宮-又稱媽祖廟,73719.6926938361
觀音堂,正福德宮,72982.2419210826
觀音堂,佛教圓滿蕯迦中心,73088.2956418634
觀音堂,永平德教會紫安閣,72080.9268171407
觀音堂,Buddhist Tzu Chi Foundation Malaysia (Johor Bahru) 慈濟,14127.4451961902
觀音堂,武天宫,19151.9201158502
觀音堂,弥陀之家东林寺,16126.4209656392
觀音堂,圆观堂,14364.3769196006
觀音堂,金刚寺,15969.1924722856
觀音堂,柔佛州永平趙子龍廟,72080.9268171407
觀音堂,永平佛教會,73313.1324430191
觀音堂,善意堂 SHUNG HEE TO TEMPLE,91697.7599417908
觀音堂,法南宮,91168.1252927911
觀音堂,三合港老港腳洪仙宮 Chaah Lao Gang Jiao Hong Xian Gong,92085.1383360127
觀音堂,慈善堂,73287.7721200659
觀音堂,璧山宮 / 水尾聖娘,132110.655011102
觀音堂,華人廟宇,132079.187661677
觀音堂,雲峰宮 Yun Feng Gong,135368.126350758
觀音堂,利民達八城殿,134919.21891381
觀音堂,南海廟,135468.767479529
觀音堂,青龍亭,135332.600406133
